generated_at,url,http_status,title,text_length,matched_terms,supernatural_terms,person_form_terms,lead_status,review_note,snippet
2026-06-21T14:33:19+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/discretion-to-decline-or-cancel-bookings/,,,0,,,,fetch_failed,"HTTPSConnectionPool(host='libraries.tas.gov.au', port=443): Max retries exceeded with url: /about-us/policies-and-governance/policies/meeting-room-hire-policy/discretion-to-decline-or-cancel-bookings/ (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
2026-06-21T14:33:20+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/eligibility-and-bookings/,200,Meeting Room Hire Policy - 2.1 Eligibility and bookings - Libraries Tasmania,6264,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2.1 Eligibility and bookings - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and "
2026-06-21T14:33:20+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/event-promotion/,200,Meeting Room Hire Policy - 2.7 Event promotion - Libraries Tasmania,5760,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2.7 Event promotion - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths hel"
2026-06-21T14:33:21+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/fees-cancellations-and-refunds/,200,"Meeting Room Hire Policy - 2.4 Fees, cancellations and refunds - Libraries Tasmania",5976,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2.4 Fees, cancellations and refunds - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writi"
2026-06-21T14:33:21+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/insurance/,200,Meeting Room Hire Policy - 2.5 Insurance - Libraries Tasmania,5937,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2.5 Insurance - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help Stud"
2026-06-21T14:33:22+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/intended-use/,200,Meeting Room Hire Policy - 2.2 Intended use - Libraries Tasmania,6551,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2.2 Intended use - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help S"
2026-06-21T14:33:23+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/legislation/,200,Meeting Room Hire Policy - 6. Legislation - Libraries Tasmania,5660,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 6. Legislation - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help Stu"
2026-06-21T14:33:23+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/policy-statement/,200,Meeting Room Hire Policy - 2. Policy statement - Libraries Tasmania,6258,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2. Policy statement - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths hel"
2026-06-21T14:33:24+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/purpose/,200,Meeting Room Hire Policy - 1. Purpose - Libraries Tasmania,5726,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 1. Purpose - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help Study s"
2026-06-21T14:33:25+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/refreshments-and-alcohol/,200,Meeting Room Hire Policy - 2.10 Refreshments and alcohol - Libraries Tasmania,5693,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2.10 Refreshments and alcohol - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and"
2026-06-21T14:33:26+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/related-policies/,200,Meeting Room Hire Policy - 4. Related policies - Libraries Tasmania,5648,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 4. Related policies - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths hel"
2026-06-21T14:33:27+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/roles-and-responsibilities/,200,Meeting Room Hire Policy - 3. Roles and responsibilities - Libraries Tasmania,7667,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 3. Roles and responsibilities - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and"
2026-06-21T14:33:28+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/safeguarding-children/,200,Meeting Room Hire Policy - 2.8 Safeguarding children - Libraries Tasmania,6524,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 2.8 Safeguarding children - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and mat"
2026-06-21T14:33:28+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/meeting-room-hire-policy/supporting-information-tools/,200,Meeting Room Hire Policy - 5. Supporting information/tools - Libraries Tasmania,5478,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Meeting Room Hire Policy - 5. Supporting information/tools - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing a"
2026-06-21T14:33:31+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/purpose/,200,Programs and Events Policy - 1. Purpose - Libraries Tasmania,5380,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 1. Purpose - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help Study"
2026-06-21T14:33:32+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/criteria-for-decision-making/,200,Programs and Events Policy - 3.2 Criteria for decision-making - Libraries Tasmania,6626,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 3.2 Criteria for decision-making - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writin"
2026-06-21T14:33:32+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/definitions/,200,Programs and Events Policy - 4. Definitions - Libraries Tasmania,6003,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 4. Definitions - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help S"
2026-06-21T14:33:33+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/engaging-with-external-providers/,200,Programs and Events Policy - 3.3 Engaging with external providers - Libraries Tasmania,6563,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 3.3 Engaging with external providers - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, wr"
2026-06-21T14:33:33+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/policy-statement/,,,0,,,,fetch_failed,"HTTPSConnectionPool(host='libraries.tas.gov.au', port=443): Max retries exceeded with url: /about-us/policies-and-governance/policies/programs-and-events-policy/policy-statement/ (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
2026-06-21T14:33:34+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/program-and-event-governance/,200,Programs and Events Policy - 3.1 Program and event governance - Libraries Tasmania,6082,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 3.1 Program and event governance - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writin"
2026-06-21T14:33:34+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/program-and-event-planning/,200,Programs and Events Policy - 3.4 Program and event planning - Libraries Tasmania,7163,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 3.4 Program and event planning - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing "
2026-06-21T14:33:35+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/purpose/,200,Programs and Events Policy - 1. Purpose - Libraries Tasmania,5380,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 1. Purpose - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help Study"
2026-06-21T14:33:36+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/programs-and-events-policy/scope/,200,Programs and Events Policy - 2. Scope - Libraries Tasmania,5854,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Programs and Events Policy - 2. Scope - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help Study s"
2026-06-21T14:33:37+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/purpose/,200,Reference Collection Development Guideline - 1. Purpose - Libraries Tasmania,5444,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 1. Purpose - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and "
2026-06-21T14:33:38+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/definitions/,200,Reference Collection Development Guideline - 8. Definitions - Libraries Tasmania,7987,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 8. Definitions - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing "
2026-06-21T14:33:38+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/deselection/,,,0,,,,fetch_failed,"HTTPSConnectionPool(host='libraries.tas.gov.au', port=443): Max retries exceeded with url: /about-us/policies-and-governance/policies/reference-collection-development-guideline/deselection/ (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)')))",
2026-06-21T14:33:39+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/disposal/,200,Reference Collection Development Guideline - 7. Disposal - Libraries Tasmania,5729,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 7. Disposal - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and"
2026-06-21T14:33:40+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/donations/,200,Reference Collection Development Guideline - 4. Donations - Libraries Tasmania,5566,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 4. Donations - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing an"
2026-06-21T14:33:41+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/exclusions/,200,Reference Collection Development Guideline - 3. Exclusions - Libraries Tasmania,6116,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 3. Exclusions - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing a"
2026-06-21T14:33:41+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/general-reference-collection/,200,Reference Collection Development Guideline - 2.5 General reference collection - Libraries Tasmania,6873,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.",Reference Collection Development Guideline - 2.5 General reference collection - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning
2026-06-21T14:33:42+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/purpose/,200,Reference Collection Development Guideline - 1. Purpose - Libraries Tasmania,5444,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 1. Purpose - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and "
2026-06-21T14:33:43+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/reference-collection-areas-and-subject-strengths/,200,Reference Collection Development Guideline - 2.6 Reference Collection areas and subject strengths - Libraries Tasmania,6698,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.",Reference Collection Development Guideline - 2.6 Reference Collection areas and subject strengths - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding informati
2026-06-21T14:33:43+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/reference-collection-description/,200,Reference Collection Development Guideline - 2.1 Reference Collection description - Libraries Tasmania,5783,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.",Reference Collection Development Guideline - 2.1 Reference Collection description - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong lear
2026-06-21T14:33:44+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/reference-stacks/,200,Reference Collection Development Guideline - 2.4 Reference stacks - Libraries Tasmania,5761,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 2.4 Reference stacks - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, wr"
2026-06-21T14:33:45+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/retention/,200,Reference Collection Development Guideline - 5. Retention - Libraries Tasmania,5500,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Reference Collection Development Guideline - 5. Retention - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing an"
2026-06-21T14:33:45+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/state-reference-collection-areas-and-subject-strengths/,200,Reference Collection Development Guideline - 2.3 State reference collection areas and subject strengths - Libraries Tasmania,8735,man;convict,,man;convict,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.",Reference Collection Development Guideline - 2.3 State reference collection areas and subject strengths - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding inf
2026-06-21T14:33:46+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/reference-collection-development-guideline/state-reference-collection/,200,Reference Collection Development Guideline - 2.2 State Reference Collection - Libraries Tasmania,6151,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.",Reference Collection Development Guideline - 2.2 State Reference Collection - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning R
2026-06-21T14:33:48+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/responsible-conduct-policy/purpose/,200,Responsible Conduct Policy - 1. Purpose - Libraries Tasmania,5967,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Responsible Conduct Policy - 1. Purpose - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths help Study"
2026-06-21T14:33:48+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/responsible-conduct-policy/4-legal-framework/,200,Responsible Conduct Policy - 4. Legal framework - Libraries Tasmania,6386,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Responsible Conduct Policy - 4. Legal framework - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths he"
2026-06-21T14:33:49+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/responsible-conduct-policy/bans-grounds-for-imposing/,200,Responsible Conduct Policy - 6.3 Bans – grounds for imposing - Libraries Tasmania,6511,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Responsible Conduct Policy - 6.3 Bans – grounds for imposing - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing"
2026-06-21T14:33:50+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/responsible-conduct-policy/bans-notification/,200,Responsible Conduct Policy - 6.4 Bans – notification - Libraries Tasmania,6023,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Responsible Conduct Policy - 6.4 Bans – notification - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and mat"
2026-06-21T14:33:51+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/responsible-conduct-policy/bans-right-to-appeal/,200,Responsible Conduct Policy - 6.5 Bans – right to appeal - Libraries Tasmania,5786,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Responsible Conduct Policy - 6.5 Bans – right to appeal - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and "
2026-06-21T14:33:51+00:00,https://libraries.tas.gov.au/about-us/policies-and-governance/policies/responsible-conduct-policy/bans-violations/,200,Responsible Conduct Policy - 6.6 Bans – violations - Libraries Tasmania,5754,man,,man,weak_lead,"Review for person-form narrative, location role, source publicness, and duplication before seeding. Tourism pages are discovery-only unless backed by an institutional, archival, newspaper, book, or community-controlled public source.","Responsible Conduct Policy - 6.6 Bans – violations - Libraries Tasmania Skip to main content Join Locations + Hours Search My Account Menu Using the library Membership and borrowing Book Groups Copies from our collections Home Library Service Internet access Library app Meeting rooms for hire Tell us or contribute Get help General enquiries Research and finding information Lifelong learning Reading, writing and maths"
