id,canonical_id,card_type,title,subtitle,source_name,source_family,layer_type,display_label,year_or_range,state_or_region,url,canonical_url,redirect_target,badge,caveat,public_record_status,map_display_status
redirect_notice_redir_b68ded0309df9852aa8148cd,tgl_4475ab4abec0792850ddffa2,redirect_notice_card,Redirect tgl_8bc6075ec843249efaade778,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_4475ab4abec0792850ddffa2,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_6c56064fc0ddad50203dedb7,tgl_48fd8604c5c85c69c6102f96,redirect_notice_card,Redirect tgl_b9787ed01df466d35834dbdb,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_48fd8604c5c85c69c6102f96,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_2c2e4cd733f4e1a272ccb30f,tgl_28dc513fc40dc365be4ea07a,redirect_notice_card,Redirect tgl_c4d83413a885fa9594d348fa,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_28dc513fc40dc365be4ea07a,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_4fe0b02c244899c0b36f13a2,tgl_30abcf1a6de8851e6aa64f38,redirect_notice_card,Redirect tgl_d87f34fb92284b44de6c9e53,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_30abcf1a6de8851e6aa64f38,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_d4eb20db6e987fb46cb33a94,tgl_4572d17f2f787df2d5095188,redirect_notice_card,Redirect tgl_635d651b0a5d8d8bfe784e60,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_4572d17f2f787df2d5095188,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_b27627421c95b2eda106711f,tgl_470df5114250e75b72b4b227,redirect_notice_card,Redirect tgl_4958c68030f1a2d3cec7de29,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_470df5114250e75b72b4b227,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_133571ed51feb3c68abe5b1a,tgl_06e9d7d2c72da893943ade1d,redirect_notice_card,Redirect tgl_b5ad80d6d09035a6db2c56ae,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_06e9d7d2c72da893943ade1d,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_ad38dab069841506b11a0874,tgl_176b7c87d086c43863193bc2,redirect_notice_card,Redirect tgl_3a2359beec934c24404c22d1,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_176b7c87d086c43863193bc2,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_ce4d1cb1745b87c760d1f36f,tgl_026e3af75e33eeba269c31b0,redirect_notice_card,Redirect tgl_b92304f008651f980353d8b8,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_026e3af75e33eeba269c31b0,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_c865249b11eef1d4d843190b,tgl_2a71f24b6074dec562c2dc65,redirect_notice_card,Redirect tgl_c986af9804a29239ac155505,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_2a71f24b6074dec562c2dc65,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_29521e748a4057dc9adad0f4,tgl_2a1cff845dda656904ac2e65,redirect_notice_card,Redirect tgl_c23a43113d2d632ca47dff9f,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_2a1cff845dda656904ac2e65,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_be84f6def24e071153405ee0,tgl_3561257fde6e94aae0040da4,redirect_notice_card,Redirect tgl_9fe3d99c0a7be1ddd99275a4,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_3561257fde6e94aae0040da4,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_7e692214079bb8fd06158590,tgl_036bddc47e1b6c40a0c6d40a,redirect_notice_card,Redirect tgl_37435c6bdadc83a0f2cf2b14,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_036bddc47e1b6c40a0c6d40a,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_77e8a83037992769ad11e186,tgl_3fef658f614277690ca01e2e,redirect_notice_card,Redirect tgl_896a115b67390152b63d4911,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_3fef658f614277690ca01e2e,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_f06ffe744edf146c5dad9380,tgl_126680cedea86ed566d1f4d8,redirect_notice_card,Redirect tgl_8990e5e01c2ce9de342d9cf9,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_126680cedea86ed566d1f4d8,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_86e51858047a89ad0950f031,tgl_07429c540d318f6490481bf2,redirect_notice_card,Redirect tgl_5ad2bddf48daa6cea16ac935,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_07429c540d318f6490481bf2,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_827140c975e7c88a045a1540,tgl_1118efa52b9bf6f375a9df91,redirect_notice_card,Redirect tgl_9131cc75d5cd0781b3b1a79c,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1118efa52b9bf6f375a9df91,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_03ee65eed9ed0d56ca73b5fb,tgl_0a3abcc11176d17dc9cabe30,redirect_notice_card,Redirect tgl_e8061ffd80202f89bf838540,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_0a3abcc11176d17dc9cabe30,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_a682a7e4010592bbb8a50af1,tgl_029e8463f61158dc7c534612,redirect_notice_card,Redirect tgl_9f3bb45a609676656b77c8e5,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_029e8463f61158dc7c534612,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_b902cd8c42d017fa70d64e2b,tgl_6cd3c7cc6587bdb1cc93cf5a,redirect_notice_card,Redirect tgl_7303903d28ccf74bea21cd02,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_6cd3c7cc6587bdb1cc93cf5a,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_b00b1314dc79dd8e00125e6e,tgl_11df391116d8c9cbae2ecda3,redirect_notice_card,Redirect tgl_d1a5f2e627da956fd5031c82,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_11df391116d8c9cbae2ecda3,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_df74888f42c30210b315e2cb,tgl_1576935ac70ccf0703790800,redirect_notice_card,Redirect tgl_a816cb44215875901a2713e3,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1576935ac70ccf0703790800,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_8f0459d01a77f95ba304d844,tgl_170b7b33ba913a71131de8d0,redirect_notice_card,Redirect tgl_ca2f9a7d7319f5fc1b8ad74c,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_170b7b33ba913a71131de8d0,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_7cdae9a74f54d97def23308f,tgl_065e3095b7c193064495a7b3,redirect_notice_card,Redirect tgl_dade58177f8fe0304dcb6808,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_065e3095b7c193064495a7b3,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_8be30525a33ad1ef47f88910,tgl_1a9345b5a9c69ec5d2190426,redirect_notice_card,Redirect tgl_cd9ee5413e68d9e33e01bccf,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1a9345b5a9c69ec5d2190426,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_9760692697b30a7f0ee071ac,tgl_19481e8d23dd00a38c40973e,redirect_notice_card,Redirect tgl_306b9d17ec07e122095b75ab,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_19481e8d23dd00a38c40973e,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_271358fb182a9c5351d06ba0,tgl_16dbe0fdfcf0c93d2622f7f2,redirect_notice_card,Redirect tgl_43b04ac80111cc2c373cd586,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_16dbe0fdfcf0c93d2622f7f2,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_87ae53fac6a088f8f8a80175,tgl_04027c34df86302338202669,redirect_notice_card,Redirect tgl_8913ccb707b59aeab192e1be,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_04027c34df86302338202669,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_ec6a86faaae0aa4185c5b137,tgl_3346ce9d4aa6454385e01779,redirect_notice_card,Redirect tgl_b3382fce74e14c58a0b55a8f,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_3346ce9d4aa6454385e01779,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_c6019dd006d75387eb9692d0,tgl_00f40f0f20690b982c3e2c18,redirect_notice_card,Redirect tgl_9a83e9379127d163f8ed51da,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_00f40f0f20690b982c3e2c18,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_54a49550b68cb26abd4b0519,tgl_9b6cc165f337336284aabbc8,redirect_notice_card,Redirect tgl_9e819359016ce9411b871a8e,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_9b6cc165f337336284aabbc8,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_85a723842529610ffc17e156,tgl_2eb17d1e0b94c721827ed72e,redirect_notice_card,Redirect tgl_f6117a524706f0a121a20d03,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_2eb17d1e0b94c721827ed72e,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_9fbf76237a19f3639e52a91d,tgl_1a2c74def1002520c2bffc9c,redirect_notice_card,Redirect tgl_b0c5471d2b57e831d11d524a,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1a2c74def1002520c2bffc9c,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_90a9398fb20295a9e6138f7a,tgl_4465c840960538b098253324,redirect_notice_card,Redirect tgl_985d023183fa7d236eff6741,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_4465c840960538b098253324,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_3cacbedc8f9d1b439a7415ff,tgl_7a91b08eefb91dfb02a03737,redirect_notice_card,Redirect tgl_eabb03eaa97a9e87c6db5a35,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_7a91b08eefb91dfb02a03737,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_f5ec83583315265b35f8284b,tgl_0195517efcc7963f6760aef2,redirect_notice_card,Redirect tgl_08a018b7a7017b63cbb8e3f1,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_0195517efcc7963f6760aef2,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_c16d4b65f4558eb50c653c00,tgl_04681a84a7aad526792dedc0,redirect_notice_card,Redirect tgl_5dd7b4168dc253ed077cb925,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_04681a84a7aad526792dedc0,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_e4db2742ae310c128a2f912a,tgl_0994f3734c27d81327064daa,redirect_notice_card,Redirect tgl_f104b0836240ce97eb313a8f,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_0994f3734c27d81327064daa,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_9c0b84b84ad268fc6f76d49e,tgl_16b2055f75f0ce29f8cb66c8,redirect_notice_card,Redirect tgl_f21d78b998920d62d0165121,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_16b2055f75f0ce29f8cb66c8,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_f08e966b3fc2645b688357b9,tgl_29bbc0d4337c731389deb0d9,redirect_notice_card,Redirect tgl_44e8ed6d779bb5258d63a3b7,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_29bbc0d4337c731389deb0d9,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_deafe52ac2c73dc6fa28b68e,tgl_046c1181d7747945af19baa1,redirect_notice_card,Redirect tgl_a316fa9464b31f899ede027e,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_046c1181d7747945af19baa1,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_adfc04d5d2e57c6c76dd8f41,tgl_2dde044d41f7c326c4077406,redirect_notice_card,Redirect tgl_ad9e5164cab941c365219b95,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_2dde044d41f7c326c4077406,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_20b7a71889816790e616c2fe,tgl_16634377ac68cb09f715c9e2,redirect_notice_card,Redirect tgl_66efaf3020d2d75b22a54b93,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_16634377ac68cb09f715c9e2,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_bba058fc47596763c9792da0,tgl_3d0015ce1cf4f40a105d8391,redirect_notice_card,Redirect tgl_ecd30577b493aa89ee810b8b,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_3d0015ce1cf4f40a105d8391,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_7d7af0120c784d416c65266e,tgl_288022769a09011e5f0ac262,redirect_notice_card,Redirect tgl_60939bc0537741b4d51d96be,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_288022769a09011e5f0ac262,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_f321cc08b281101047fa9183,tgl_1d5179eb2c5693178f4a2612,redirect_notice_card,Redirect tgl_b95c1d661b7424e9673ffb47,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1d5179eb2c5693178f4a2612,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_e814b331946c68ef0025929d,tgl_07adedf6f02f1d56683fc763,redirect_notice_card,Redirect tgl_7c4ebc039051d9711ea8288d,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_07adedf6f02f1d56683fc763,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_dc5153663694a59a97659a58,tgl_1835278976075549f3634498,redirect_notice_card,Redirect tgl_8f8f4b49bf82f168b3be0f2a,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1835278976075549f3634498,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_34d2aa200b2011a94b105ffb,tgl_1b2d6aa53c3a7cf8fd6ffe4b,redirect_notice_card,Redirect tgl_80d7dabe179c2d18b1e292b0,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1b2d6aa53c3a7cf8fd6ffe4b,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_15a300d4dbb036bd5502e4c8,tgl_0424586ed6e785ba076bbfa5,redirect_notice_card,Redirect tgl_77c8e10905a86860359d8215,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_0424586ed6e785ba076bbfa5,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_89a5fcf5f76d6b9bca06bcfa,tgl_47a8b8e08fce7faaa6ab0140,redirect_notice_card,Redirect tgl_4bb376f5c498f20ee8a48715,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_47a8b8e08fce7faaa6ab0140,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_c9e96e9b33e726488ead9b36,tgl_97feb55edfddc47eeed5a5a0,redirect_notice_card,Redirect tgl_b7ac1cfe30b84f4c8345ff2a,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_97feb55edfddc47eeed5a5a0,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_6214e0692a74b9a52cb86396,tgl_0018d823bdac8542a1a7d190,redirect_notice_card,Redirect tgl_11b0d78c2e03f8cf6e1dda42,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_0018d823bdac8542a1a7d190,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_71f80fd3e6b294c2aa44cf65,tgl_13e7d8f804627524ed05b771,redirect_notice_card,Redirect tgl_cbc4a3d27c92ba6673ae1173,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_13e7d8f804627524ed05b771,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_cc6de6f9d6dbf7a2accce736,tgl_4fb57c57350594695108a22d,redirect_notice_card,Redirect tgl_87cd398cf0dbbac0c50327ef,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_4fb57c57350594695108a22d,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_55897c95728cae7b1f619240,tgl_150ad767128892f878e53f28,redirect_notice_card,Redirect tgl_4b48c75a02da44b5889010aa,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_150ad767128892f878e53f28,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_ec1403c01d6a720594d52f3e,tgl_356a2e689e713ae3d3459966,redirect_notice_card,Redirect tgl_4a50b3fb67993f860508cd0c,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_356a2e689e713ae3d3459966,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_b824e70fce302048b8b1797a,tgl_39bb4303743be2530f37f187,redirect_notice_card,Redirect tgl_ace74e8c098bcc2e71f26d18,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_39bb4303743be2530f37f187,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_4f0a5ccc1ccc8231c3e440ea,tgl_15de61c469f3738c8908863d,redirect_notice_card,Redirect tgl_5ac425ed6199bcf438a6527b,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_15de61c469f3738c8908863d,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_ed21e6f4a20466ccd9ff714a,tgl_2aaaf35787963872207df4bd,redirect_notice_card,Redirect tgl_fe7ea76133ecf24dd1d3e66b,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_2aaaf35787963872207df4bd,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_aaaf50a4fb91dd0b8a15470d,tgl_1fea099331830486839a4929,redirect_notice_card,Redirect tgl_95b413764af705bef451cdc5,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_1fea099331830486839a4929,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_acb844b79f3af9a6d85728d2,tgl_087adc7d868f4e14e3a3857b,redirect_notice_card,Redirect tgl_59d22561852ed8d58f17ef17,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_087adc7d868f4e14e3a3857b,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_18b764e821054440b9ac9bc1,tgl_05c98b4711837edeb0c10dfe,redirect_notice_card,Redirect tgl_ec3c6693fb09516d1e1f3100,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_05c98b4711837edeb0c10dfe,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_599205b1eac15b23f1561602,tgl_37cdfb8ca9ff42941e6d12c7,redirect_notice_card,Redirect tgl_45fe18f104add37fa626942c,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_37cdfb8ca9ff42941e6d12c7,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_4b2ff918e1477dc29607c679,tgl_26b10fa0cfb50ebae547cd93,redirect_notice_card,Redirect tgl_65300599acc3b9c6daeb0b14,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_26b10fa0cfb50ebae547cd93,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_7850ffe4e417854cedcb3e04,tgl_5d2c917970133c3d411a7fcc,redirect_notice_card,Redirect tgl_8832214e6b4ee9795bc3051a,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_5d2c917970133c3d411a7fcc,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_fb8580012575d855c55660cd,tgl_6199155c684556b31519903f,redirect_notice_card,Redirect tgl_b66d4b7e8f978a47434841fa,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_6199155c684556b31519903f,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_3d0b10c173f8081bf05676e4,tgl_7e9a1dfac9c011bc7f237844,redirect_notice_card,Redirect tgl_9a7a1d357a5585209fe1f2fd,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_7e9a1dfac9c011bc7f237844,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_34bdc47fbba28ae8e97619f2,tgl_0f926ab3634cafe51ba73b61,redirect_notice_card,Redirect tgl_e8e3fcd999e0fa6489e01262,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_0f926ab3634cafe51ba73b61,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_e68693f89c9f51c5f8b2a56f,tgl_3711ff690f173f6d04ee1f4b,redirect_notice_card,Redirect tgl_804f037729ec0702ece0dc17,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_3711ff690f173f6d04ee1f4b,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
redirect_notice_redir_73a20f7ab5a22118faad9567,tgl_168a371d910c0edb1df1df29,redirect_notice_card,Redirect tgl_b72766525e433e280237dd76,duplicate_key_cluster,target_gap_leads,redirect_registry,redirect_notice,Redirected,n/a,,,,tgl_168a371d910c0edb1df1df29,Redirected,Redirect notice; old IDs resolve to canonical IDs and do not change evidence status.,not_public_record,not_public_map
