record_id,title,latitude,longitude,place_name,source
4628,"AYR report index: Sixth Creek - Adelaide Hills, South Australia 2015",-34.911185,138.70735,"Sixth Creek - Adelaide Hills, SA",public/data/frontend-data.json
29,"Loxton, South Australia 2016",-34.4511348,140.5696644,"Loxton, SA",public/data/frontend-data.json
30,"Poochera, South Australia 2016",-32.7203096,134.8385447,"Poochera, SA",public/data/frontend-data.json
78,"Goongerah, Victoria 2016",-37.374696,148.7899152,"Goongerah Errinundra National Park, VIC",public/data/frontend-data.json
79,"Noojee, Victoria 2016",-37.8352675,145.9443211,"Noojee, VIC",public/data/frontend-data.json
143,"Kiah, New South Wales 2016",-37.1481965,149.8555282,"Kiah, NSW",public/data/frontend-data.json
202,"Glenbar, Queensland 2016",-25.764955,152.3437658,"Glenbar, QLD",public/data/frontend-data.json
204,"Yandina, Queensland 2016",-26.5658945,152.9596114,"Yandina, QLD",public/data/frontend-data.json
238,"Grampians, Victoria 2016",-36.718805,142.2209509,"Grampians, VIC",public/data/frontend-data.json
240,"Bellthorpe, Queensland 2016",-26.85239,152.7274089,"Bellthorpe, QLD",public/data/frontend-data.json
298,"Werribee, Victoria 2016",-37.8995007,144.6609036,"Werribee, VIC",public/data/frontend-data.json
320,"Bowen Mountain, New South Wales 2016",-33.5735614,150.6256438,"Bowen Mountain, NSW",public/data/frontend-data.json
327,"Gatton, Queensland 2016",-27.5615314,152.2791353,"Gatton, QLD",public/data/frontend-data.json
330,"Broke, New South Wales 2016",-32.7477265,151.102302,"Broke, NSW",public/data/frontend-data.json
341,"Howard, Queensland 2016",-25.3383285,152.536403,"Howard, QLD",public/data/frontend-data.json
381,"Miles, Queensland 2016",-26.7296445,150.1520205,"Miles, QLD",public/data/frontend-data.json
463,"Tarzali, Queensland 2016",-17.4246226,145.6038006,"Tarzali, QLD",public/data/frontend-data.json
487,"Weyba Downs, Queensland 2016",-26.4502994,153.044541,"Weyba Downs, QLD",public/data/frontend-data.json
971,2016 - Cairns Post Yowie Article,-16.9206657,145.7721854,"Cairns, QLD",public/data/frontend-data.json
972,2016 - Chinchilla News Yowie Article,-29.6816773,152.9336357,Grafton,public/data/frontend-data.json
973,2016 - Daily Examiner Yowie Article,-26.080292,152.2473652,Kilkivan,public/data/frontend-data.json
974,2016 - Daily Mail UK Yowie Article,-26.080292,152.2473652,Kilkivan,public/data/frontend-data.json
975,2016 - Gympie Times Yowie Article,-26.1900447,152.6600256,Gympie,public/data/frontend-data.json
976,2016- NRM Digital Media Yowie Article,-26.080292,152.2473652,Kilkivan,public/data/frontend-data.json
1053,2016 - 9 News 06-09-2016,-27.5610193,151.953351,Toowoomba,public/data/frontend-data.json
1054,2016 - Toowoomba Cronicle Yowie Article,-27.5610193,151.953351,"Toowoomba, QLD",public/data/frontend-data.json
1099,2016 - ABC Yowie Article,-35.4388907,149.7955552,Braidwood,public/data/frontend-data.json
1100,2016 - News.com.au Yowie Article,-27.774813,153.2520815,Ormeau,public/data/frontend-data.json
3988,The History of Port Arthur,-43.1531346,147.8694003,"Port Arthur Historic Site, TAS",public/data/frontend-data.json
3989,National Film and Sound Archive one of Australia's 'most haunted buildings',-35.2828643,149.1209536,"National Film and Sound Archive, ACT",public/data/frontend-data.json
4146,hairy man in Arthur Marrin Braidwood hairy man,-35.4388907,149.7955552,"Braidwood, NSW",public/data/frontend-data.json
4180,ghost in Burnie Arts Centre ghost stories,-41.0509798,145.902639,"Burnie Arts and Function Centre, TAS",public/data/frontend-data.json
4308,"Written reports: Yowie Sighting at Goongerah, Victoria 2016",-37.35,148.7,"Goongerah, VIC",public/data/frontend-data.json
4387,"YouTube reports, interviews: Yowie Sighting (Audio Report #128) at Wandina near Geraldton, Western Australia (2016)",-28.819819,114.631969,"Wandina near Geraldton, WA",public/data/frontend-data.json
4388,"YouTube reports, interviews: Yowie Sighting (Audio Report #145) near Glenbar / Woolooga in Queensland (July 2016)",-25.77877,152.26529,"Glenbar / Woolooga in Queensland (July, QLD",public/data/frontend-data.json
4410,"Videos: Channel 7 Morning Show, Yowie Story on 9th of Sept 2016",-27.574728,151.9944,"Channel 7 Morning Show, Yowie Story on 9th of Sept, QLD",public/data/frontend-data.json
4515,Reports from newspapers: 2016 - ABC Yowie Article,-35.540682,149.657449,"2016 - ABC Yowie Article, NSW",public/data/frontend-data.json
4516,Reports from newspapers: 2016 - Cairns Post Yowie Article,-16.8197,145.6369,"2016 - Cairns Post Yowie Article, QLD",public/data/frontend-data.json
4517,Reports from newspapers: 2016 - Chinchilla News Yowie Article,-29.663084,153.107103,"2016 - Chinchilla News Yowie Article, NSW",public/data/frontend-data.json
4518,Reports from newspapers: 2016 - Daily Mail UK Yowie Article,-27.816667,151.633333,"2016 - Daily Mail UK Yowie Article, QLD",public/data/frontend-data.json
4519,Reports from newspapers: 2016 - Gympie Times Yowie Article,-26.1583,152.8347,"2016 - Gympie Times Yowie Article, QLD",public/data/frontend-data.json
4520,Reports from newspapers: 2016 - NRM Digital Media Yowie Article,-29.71238,152.966138,"2016 - NRM Digital Media Yowie Article, NSW",public/data/frontend-data.json
4521,Reports from newspapers: 2016 - Toowoomba Cronicle Yowie Article,-27.580508,151.990503,"2016 - Toowoomba Cronicle Yowie Article, QLD",public/data/frontend-data.json
4565,"Photographs of footprints and handprints : Kinds Road, Ulladulla, New South Wales (2016)",-35.362339,150.459172,"Photographs of footprints and handprints : Kinds Road, Ulladulla, New South Wales, NSW",public/data/frontend-data.json
144,"Lawrence, New South Wales 2017",-29.5009847,153.1003352,"Lawrence, NSW",public/data/frontend-data.json
145,"Wingello, New South Wales 2017",-34.7032044,150.1660245,"Wingello, NSW",public/data/frontend-data.json
205,"Ormeau / Kingsholme, Queensland 2017",-27.8479219,153.2147611,"Ormeau / Kingsholme, QLD",public/data/frontend-data.json
316,"Border Ranges, New South Wales 2017",-28.3944444,153.0672222,"Border Ranges, NSW",public/data/frontend-data.json
336,"Bucca, New South Wales 2017",-30.1469444,153.0941667,"Bucca, NSW",public/data/frontend-data.json
356,"Cattai, New South Wales 2017",-33.5482394,150.9164045,"Cattai, NSW",public/data/frontend-data.json
361,"Kingsholme / Ormeau, Queensland 2017",-27.8182749,153.2467766,"Kingsholme / Ormeau, QLD",public/data/frontend-data.json
373,"Logan Village, Queensland 2017",-27.7675482,153.1070052,"Logan Village, QLD",public/data/frontend-data.json
380,"Cooperbung, New South Wales 2017",-31.2816667,152.7844444,"Cooperabung, NSW",public/data/frontend-data.json
425,"Owens Creek, Queensland 2017",-21.1005285,148.7057421,"Owens Creek, QLD",public/data/frontend-data.json
429,"Quaids Dam, Queensland 2017",-17.4098776,145.5618517,"Atherton Tableland, QLD",public/data/frontend-data.json
538,"Mt. Warning - Tyalgum, New South Wales 2017",-28.3818,153.2846,"Mt. Warning, NSW",public/data/frontend-data.json
580,"Strickland, New South Wales 2017",-33.8558957,151.2682802,"Strickland, NSW",public/data/frontend-data.json
592,"Tharwa, New South Wales 2017",-35.3585986,149.2208702,"Tharwa, NSW",public/data/frontend-data.json
614,"Wee Jasper, New South Wales 2017",-35.1105708,148.6759186,"Wee Jasper, NSW",public/data/frontend-data.json
977,2017 - Eden Magnet Yowie Article (2) 27-04-2017,-37.0640494,149.9035118,Eden,public/data/frontend-data.json
978,2017 - Illawarra Mercury Yowie Article 02-05-2017,-34.4614504,150.790409,"Illawarra, NSW",public/data/frontend-data.json
980,2017 - Sunshine Coast Daily Yowie Article 13-12-2017,-26.7079095,152.8508329,"Sunshine Coast, QLD",public/data/frontend-data.json
1055,2017 - Bendigo Advertiser Yowie Article 17-03-2017,-36.7590183,144.2826718,"Bendigo, VIC",public/data/frontend-data.json
1101,2017 - Daily Examiner Yowie Article 04-02-2017,-27.6160323,152.7608348,Ipswich,public/data/frontend-data.json
1103,2017 - Eden Magnet Yowie Article (3) 27-04-2017,-37.0640494,149.9035118,Eden,public/data/frontend-data.json
1104,2017 - Eden Magnet Yowie Article 19-04-2017,-37.0640494,149.9035118,Eden,public/data/frontend-data.json
2703,Federici in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
2704,Federici in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
2705,Federici in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
2706,ghost in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
2707,ghost in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
2708,ghost in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
2709,ghost in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
2710,Mephistopheles in Federici's ghost,-37.8109,144.9724,"Princess Theatre, Melbourne, VIC",public/data/frontend-data.json
3990,I spent Halloween in one of Australia's 'most haunted buildings',-35.2828643,149.1209536,"National Film and Sound Archive, ACT",public/data/frontend-data.json
4014,"Ghost hunting in the Grand, one of SA's most haunted hotels",-37.5949239,140.3540571,"Grand Hotel Millicent, SA",public/data/frontend-data.json
4032,Richmond Bridge works begin to preserve convict-era landmark,-42.7338298,147.4399809,"Richmond Bridge, TAS",public/data/frontend-data.json
4042,Perth tradies turned paranormal hunters,-31.8831486,116.0695475,"Swan View Tunnel, WA",public/data/frontend-data.json
4063,Paranormal investigator claims to have recorded the voice of a ghost who haunts the Cuballing Tavern,-32.819972,117.1789178,"Cuballing Tavern, WA",public/data/frontend-data.json
4066,Old Parliament House and its spooky past creating high demand for ghost tours,-35.3023519,149.1300176,"Old Parliament House, ACT",public/data/frontend-data.json
4072,South Sea Islander community confronts fears of yowies and ghosts with night walk,-23.378726,150.8040757,"Joskeleigh, QLD",public/data/frontend-data.json
4083,doctor in Willow Court morgue doctor spirit,-42.7854275,147.0636218,"Willow Court Historic Site, New Norfolk, TAS",public/data/frontend-data.json
4086,Sarah in Willow Court Sarah spirit,-42.7854275,147.0636218,"Willow Court Historic Site, New Norfolk, TAS",public/data/frontend-data.json
4116,Haunted in Hobart,-42.7359665,147.4384839,"Richmond, TAS",public/data/frontend-data.json
4243,Perth tradies turned paranormal hunters,-32.0553437,115.7534563,"Fremantle Prison, WA",public/data/frontend-data.json
4245,Ghost hunters conduct global seance via Facebook at Australia's 'oldest mental hospital',-42.7854275,147.0636218,"Willow Court, TAS",public/data/frontend-data.json
4339,"Written reports: Yowie Sighting at Mt. Warning - Tyalgum, New South Wales 2017",-28.397222,153.270833,"Mt. Warning - Tyalgum, NSW",public/data/frontend-data.json
4389,"YouTube reports, interviews: Yowie Sighting (Audio Report #119) near Logan Village, Queensland (Feb 2017)",-27.7675482,153.1070052,"Logan Village, QLD",public/data/frontend-data.json
4390,"Written reports: Yowie Sighting at Quaids Dam, Queensland 2017",-16.775905,145.340276,"Quaids Dam, QLD",public/data/frontend-data.json
4391,"Written reports: Yowie Sighting at Roleystone, WA (April 2017)",-32.11287,116.069603,"Roleystone, WA",public/data/frontend-data.json
4392,"YouTube reports, interviews: Yowie Sighting (Audio Report #155) in the Border Ranges, New South Wales (2017)",-28.35972,152.98611,"the Border Ranges, NSW",public/data/frontend-data.json
4393,"YouTube reports, interviews: Yowie Sighting (Audio Report #158) near Owens Creek, Queensland (2017)",-21.1005285,148.7057421,"Owens Creek, QLD",public/data/frontend-data.json
4394,"YouTube reports, interviews: Yowie Sighting (Audio Report #163) at Cattai, New South Wales (Sep 2017)",-33.5482394,150.9164045,"Cattai, NSW",public/data/frontend-data.json
4396,"YouTube reports, interviews: Yowie Sighting (Audio Report #114) at Broke, New South Wales (2017)",-32.7477265,151.102302,"Broke, NSW",public/data/frontend-data.json
4522,Reports from newspapers: 2017 - Bendigo Advertiser Yowie Article 17-03-2017,-36.716667,144.283333,"2017 - Bendigo Advertiser Yowie Article 17-03-2017, NSW",public/data/frontend-data.json
4523,Reports from newspapers: 2017 - Daily Examiner Yowie Article 04-02-2017,-27.583333,152.766667,"2017 - Daily Examiner Yowie Article 04-02-2017, QLD",public/data/frontend-data.json
4524,Reports from newspapers: 2017 - Daily Mail Yowie Article 18-12-2017,-27.0402,152.8613,"2017 - Daily Mail Yowie Article 18-12-2017, QLD",public/data/frontend-data.json
4525,Reports from newspapers: 2017 - Daily Star Yowie Article 02-12-2017,-28.183333,153.3,"2017 - Daily Star Yowie Article 02-12-2017, QLD",public/data/frontend-data.json
4526,Reports from newspapers: 2017 - Eden Magnet Yowie Article (3) 27-04-2017,-36.60667,149.458372,"2017 - Eden Magnet Yowie Article (3) 27-04-2017, NSW",public/data/frontend-data.json
4527,Reports from newspapers: 2017 - Eden Magnet Yowie Article 19-04-2017,-37.083333,149.813889,"2017 - Eden Magnet Yowie Article 19-04-2017, NSW",public/data/frontend-data.json
4528,Reports from newspapers: 2017 - Sunshine Coast Daily Yowie Article 13-12-2017,-27.0432,152.8613,"2017 - Sunshine Coast Daily Yowie Article 13-12-2017, QLD",public/data/frontend-data.json
4529,Reports from newspapers: 2017 - The Australian Yowie Article 18-03-2017,-30.183333,152.683333,"2017 - The Australian Yowie Article 18-03-2017, NSW",public/data/frontend-data.json
4577,"Witness sketches: Strickland, New South Wales (2017)",-33.379145,151.294097,"Strickland, New South Wales, NSW",public/data/frontend-data.json
4578,"Witness sketches: Owens Creek, Queensland (2017)",-21.077443,148.688111,"Owens Creek, Queensland, QLD",public/data/frontend-data.json
4586,"Witness sketches: Bucca, New South Wales (2017)",-30.15737,153.09578,"Bucca, New South Wales, NSW",public/data/frontend-data.json
4611,"AYR report index: Cooperbung, New South Wales 2017",-31.2816667,152.7844444,"Cooperbung, NSW",public/data/frontend-data.json
6,Yowie country: Queensland town revamps tourism brand as a prime spot for mythological creature,-26.943,152.565,Kilcoy,public/data/frontend-data.json
80,"Bunyip, Victoria 2018",-38.0971242,145.7208993,"Bunyip, VIC",public/data/frontend-data.json
146,"Grafton, New South Wales 2018",-29.6816773,152.9336357,"Grafton, NSW",public/data/frontend-data.json
206,"Agnes Waters, Queensland 2018",-24.2112376,151.9005473,"Agnes Waters, QLD",public/data/frontend-data.json
207,"Nunimbah Valley, Queensland 2018",-27.9896566,153.3365942,Nerang,public/data/frontend-data.json
208,"Witheren, Queensland 2018",-28.0506572,153.1877059,"Witheren, QLD",public/data/frontend-data.json
219,"Aratula, Queensland 2018",-27.9830985,152.5391088,"Aratula, QLD",public/data/frontend-data.json
230,"Bara, New South Wales 2018",-32.565,149.8344444,"Bara, NSW",public/data/frontend-data.json
272,"Bellingen, New South Wales 2018",-30.3739913,152.71921,"Bellingen, NSW",public/data/frontend-data.json
282,"Conondale, Queensland 2018",-26.743368,152.6710401,"Conondale, QLD",public/data/frontend-data.json
306,"Bocoble, New South Wales 2018",-32.7983333,149.7177778,"Bocoble, NSW",public/data/frontend-data.json
398,"Dorrigo, New South Wales 2018",-30.3399677,152.7120341,"Dorrigo, NSW",public/data/frontend-data.json
437,"Roma, Queensland 2018",-26.5710356,148.7868137,"Roma, QLD",public/data/frontend-data.json
489,"Widgee, Queensland 2018",-26.240797,152.4034957,"Widgee, QLD",public/data/frontend-data.json
518,"Lithgow, New South Wales 2018",-33.481536,150.1564887,"Lithgow, NSW",public/data/frontend-data.json
571,"Richmond Range, New South Wales 2018",-29.3285389,152.9977378,"Richmond Range, NSW",public/data/frontend-data.json
600,"Uki, New South Wales 2018",-28.4152778,153.3305556,"Uki, NSW",public/data/frontend-data.json
981,2018 - Northern Star Yowie Article 02-06-2018,-28.7631637,153.3480115,Bexhill,public/data/frontend-data.json
982,2018 - South Burnett Times Yowie Article,-26.6764195,151.9851744,"Nanango, QLD",public/data/frontend-data.json
983,2018 - Sydney Morning Herald Yowie Article 10-11-2018,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
1056,2018 - Balonne Shire News Yowie Article 09-08-2018,-28.285835,147.9436644,"Balonne Shire, QLD",public/data/frontend-data.json
1057,2018- Herbert River Express Yowie Article 15-08-2018,-18.2484306,145.6112083,"Herbert River, QLD",public/data/frontend-data.json
1109,2018 - Grey Nomads Yowie Article 10-09-2018,-28.4152778,153.3305556,Uki,public/data/frontend-data.json
1110,2018 - Herald Yowie article 02-08-2018,-26.5710356,148.7868137,Roma,public/data/frontend-data.json
1111,2018 - The Sun Yowie Article 06-03-2018,-26.8501432,151.8153509,Coomba Falls,public/data/frontend-data.json
1114,2018- Daily Mail Yowie Article 08-03-2018,-26.8501432,151.8153509,Coomba Falls,public/data/frontend-data.json
1115,2018- Northern Star (2) 22-08-2018,-28.4152778,153.3305556,Uki,public/data/frontend-data.json
3968,Celebrating the history of the Theatre Royal.,-42.8825088,147.3281233,"Hobart, TAS",public/data/frontend-data.json
4012,"The tourist attraction dropping its ghostly status, because it is scaring people off",-28.5001294,114.5996739,"Oakabella Homestead, WA",public/data/frontend-data.json
4019,"Urban legend, Asian myth, or historical figure: Who was the ghostly Poinciana Woman?",-12.4077106,130.8254206,"East Point Reserve, NT",public/data/frontend-data.json
4054,Celebrating the history of the Theatre Royal,-42.8795092,147.3311803,"Theatre Royal Hobart, TAS",public/data/frontend-data.json
4071,Woodenbong in Yowie Country is a good place to start if you're looking for Australia's Big Foot,-28.3913455,152.6120214,"Woodenbong, NSW",public/data/frontend-data.json
4122,What are Canberra's most haunted places?,-35.2828643,149.1209536,"National Film and Sound Archive, ACT",public/data/frontend-data.json
4123,What are Canberra's most haunted places?,-35.2927998,149.1417718,"Blundells Cottage, ACT",public/data/frontend-data.json
4124,What are Canberra's most haunted places?,-35.3075211,149.134539,"Hotel Kurrajong, ACT",public/data/frontend-data.json
4395,"Written reports: Yowie Sighting at Numinbah Valley, Queensland 2018",-28.1472,153.2302,"Numinbah Valley, QLD",public/data/frontend-data.json
4397,"YouTube reports, interviews: Yowie Sighting (Audio Report #127) near Lithgow, New South Wales (May 2018)",-33.481536,150.1564887,"Lithgow, NSW",public/data/frontend-data.json
4398,"YouTube reports, interviews: Yowie Sighting (Audio Report #157) at Deepwater National Park, Queensland (2018)",-24.3082663,151.9379523,"Deepwater National Park, QLD",public/data/frontend-data.json
4399,"YouTube reports, interviews: Yowie Sighting (Audio Report #117) near Roma, Queensland (2018)",-26.5710356,148.7868137,"Roma, QLD",public/data/frontend-data.json
4401,"YouTube reports, interviews: Yowie Footprints? (Audio Report #132) near Widgee, Queensland (Dec 2018)",-26.240797,152.4034957,"Widgee, QLD",public/data/frontend-data.json
4402,"YouTube reports, interviews: Yowie Sighting (Audio Report #136) near Numinbah Valley, Queensland (Aug 2018)",-28.1472,153.2302,"Numinbah Valley, QLD",public/data/frontend-data.json
4530,Reports from newspapers: 2018 - ABC North Coast Yowie Article 22-11-2018,-28.343333,152.6,"2018 - ABC North Coast Yowie Article 22-11-2018, QLD",public/data/frontend-data.json
4531,Reports from newspapers: 2018 - Daily Mail UK (3) 30-08-2018,-28.484444,153.357778,"2018 - Daily Mail UK (3) 30-08-2018, QLD",public/data/frontend-data.json
4532,Reports from newspapers: 2018 - Daily Mail Yowie Article (2) 23-08-2018,-28.595833,153.223056,"2018 - Daily Mail Yowie Article (2) 23-08-2018, QLD",public/data/frontend-data.json
4533,Reports from newspapers: 2018 - Herald Yowie article 02-08-2018,-26.268238,148.738672,"2018 - Herald Yowie article 02-08-2018, QLD",public/data/frontend-data.json
4534,Reports from newspapers: 2018 - Herbert River Express Yowie Article 15-08-2018,-18.152778,145.819167,"2018 - Herbert River Express Yowie Article 15-08-2018, QLD",public/data/frontend-data.json
4535,Reports from newspapers: 2018 - Northern Star Yowie Article 02-06-2018,-29.116667,153.430333,"2018 - Northern Star Yowie Article 02-06-2018, QLD",public/data/frontend-data.json
4536,Reports from newspapers: 2018 - South Burnett Times Yowie Article,-26.667667,152.001,"2018 - South Burnett Times Yowie Article, QLD",public/data/frontend-data.json
4537,Reports from newspapers: 2018 - Sydney Morning Herald Yowie Article 10-11-2018,-35.332222,148.921111,"2018 - Sydney Morning Herald Yowie Article 10-11-2018, ACT",public/data/frontend-data.json
4538,Reports from newspapers: 2018 - The Sun Yowie Article 06-03-2018,-26.850278,151.815556,"2018 - The Sun Yowie Article 06-03-2018, QLD",public/data/frontend-data.json
4553,"Photographs of footprints and handprints : Ashford, New South Wales (2018)",-29.320507,151.091176,"Photographs of footprints and handprints : Ashford, New South Wales, NSW",public/data/frontend-data.json
4573,"Photographs of footprints and handprints : Widgee, Queensland (2018)",-26.170653,152.433198,"Photographs of footprints and handprints : Widgee, Queensland, QLD",public/data/frontend-data.json
4575,"Photographs of footprints and handprints : Wivenhoe Dam, Queensland (2018)",-27.372789,152.591996,"Photographs of footprints and handprints : Wivenhoe Dam, Queensland, QLD",public/data/frontend-data.json
4582,"Witness sketches: Witheren, Queensland (2018)",-28.037015,153.179165,"Witheren, Queensland, QLD",public/data/frontend-data.json
4583,"Witness sketches: Roma, Queensland (2018)",-26.579661,148.794688,"Roma, Queensland, QLD",public/data/frontend-data.json
4621,"AYR report index: Nunimbah Valley, Queensland 2018",-28.1518255,153.2224557,"Nunimbah Valley, QLD",public/data/frontend-data.json
81,"Blackwood, Victoria 2019",-37.488796,144.2868937,"Blackwood, VIC",public/data/frontend-data.json
147,"Wingen, New South Wales 2019",-31.8909675,150.8775387,"Wingen, NSW",public/data/frontend-data.json
209,"Currumbin Valley, Queensland 2019 (3)",-28.204048,153.3980364,"Currumbin Valley, QLD",public/data/frontend-data.json
210,"Kilkivan, Queensland 2019",-26.080292,152.2473652,"Kilkivan, QLD",public/data/frontend-data.json
244,"Hepburn Springs, Victoria 2019",-37.3161925,144.1467627,"Hepburn Springs, VIC",public/data/frontend-data.json
285,"Cooktown, Queensland 2019",-15.3718125,144.9028573,"Cooktown, QLD",public/data/frontend-data.json
303,"Currumbin Valley, Queensland 2019",-28.204048,153.3980364,"Currumbin Valley, QLD",public/data/frontend-data.json
305,"Currumbin Valley, Queensland 2019 (2)",-28.204048,153.3980364,"Currumbin Valley, QLD",public/data/frontend-data.json
313,"Deepwater, Queensland 2019",-24.3716505,151.9390051,"Deepwater, QLD",public/data/frontend-data.json
323,"Gallangowan State Forest, Queensland 2019",-26.4537713,152.3077508,"Gallangowen State Forest, QLD",public/data/frontend-data.json
355,"Kilkivan, Queensland 2019",-26.080292,152.2473652,"Kilkivan, QLD",public/data/frontend-data.json
407,"Nunimbah Valley, Queensland 2019",-28.1518255,153.2224557,"Nunimbah Valley, QLD",public/data/frontend-data.json
549,"Newry State Forest, New South Wales 2019",-30.539809,152.965781,"Newry State Forest, NSW",public/data/frontend-data.json
629,"Woy Woy, New South Wales 2019",-33.4880548,151.3274925,"Woy Woy, NSW",public/data/frontend-data.json
984,2019 - Courier Mail Yowie Article 15-07-2019,-27.4689623,153.0235009,"Brisbane, QLD",public/data/frontend-data.json
985,2019 - Daily Mail Yowie Article (Cairns) 07-02-2019,-16.9206657,145.7721854,"Cairns, QLD",public/data/frontend-data.json
986,2019 - Daily Mail Yowie Article 29-01-2019,-28.126238,153.1951742,Beechmont,public/data/frontend-data.json
987,2019 - Gold Coast Bulletin Yowie Article (Various GC Based Information) 09-02-2019,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
988,2019 - Gold Coast Bulletin Yowie Article 09-02-2019,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
989,2019 - Gold Coast Bulletin Yowie Article 19-07-2019,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
990,2019 - Gold Coast Bulletin Yowie Article 24-01-2019,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
991,2019 - Gympie Times Yowie Article 15-06-2019,-26.1900447,152.6600256,Gympie,public/data/frontend-data.json
992,2019- Gold Coast Bulletin Yowie Article 20-07-2019,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
993,2019- Gold Coast Bulletin Yowie Article 24-07-2019,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
994,2019- Gold Coast Bulletin Yowie Article 25-01-2019,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
1116,2019 - 9 News 24-01-2019,-28.0506572,153.1877059,Witheren,public/data/frontend-data.json
1117,2019 - Daily Mail Yowie Article 02-08-2019,-33.1810592,150.234389,Newnes,public/data/frontend-data.json
1118,2019 - Daily Mail Yowie Article 02-09-2019,-34.0115925,150.4315419,Burragorang,public/data/frontend-data.json
1120,2019 - Daily Mail Yowie Article 07-08-2019,-27.9024629,153.1095731,Tamborine,public/data/frontend-data.json
1121,2019 - Daily Mail Yowie Article 15-07-2019,-17.4246226,145.6038006,Tarzali,public/data/frontend-data.json
1123,2019 - Daily Mail Yowie Article 23-07-2019 (2),-17.4246226,145.6038006,Tarzali,public/data/frontend-data.json
1126,2019 - Northern Daily Leader Yowie Article 30-06-2019,-25.698345,151.7621472,Ban Ban,public/data/frontend-data.json
1127,2019 - SBS Yowie Article 24-01-2019,-28.126238,153.1951742,Beechmont,public/data/frontend-data.json
3998,Faust — more than we bargained for?,-37.8106911,144.9723167,"Princess Theatre Melbourne, VIC",public/data/frontend-data.json
4016,What are Hobart's most famous ghost stories?,-42.8825088,147.3281233,"Hobart, TAS",public/data/frontend-data.json
4031,What are Hobart's most famous ghost stories?,-42.8889972,147.3351286,"Arthur Circus, TAS",public/data/frontend-data.json
4056,What are Hobart's most famous ghost stories?,-42.8876,147.3370428,"Princes Park, TAS",public/data/frontend-data.json
4057,What are Hobart's most famous ghost stories?,-42.8773197,147.3275298,"Hobart Convict Penitentiary, TAS",public/data/frontend-data.json
4058,Henry Jones in Drunken Admiral Henry Jones apparition,-42.8811591,147.3349313,"Drunken Admiral, TAS",public/data/frontend-data.json
4059,Alex in Lenna of Hobart Alex and Harriet,-42.8873486,147.3357623,"Lenna of Hobart Hotel, TAS",public/data/frontend-data.json
4060,Polly in Narryna Polly ghost,-42.8892857,147.3315508,"Narryna Heritage Museum, TAS",public/data/frontend-data.json
4064,"On Drive with Piia; Ghost stories, adulting app and mental health",-41.8048849,147.4039171,"St Andrews Inn, TAS",public/data/frontend-data.json
4069,"Spot on the map: Kilcoy, Queensland",-26.9417175,152.561157,"Kilcoy, QLD",public/data/frontend-data.json
4400,"YouTube reports, interviews: Yowie Sighting (Audio Report #129) at Witheren near Canungra, Queensland (Nov 2019)",-28.054176,153.18679,"Witheren near Canungra, QLD",public/data/frontend-data.json
4403,"YouTube reports, interviews: Yowie Sighting (Audio Report #137) at Newry, New South Wales (March 2019)",-30.54561,153.002421,"Newry, NSW",public/data/frontend-data.json
4404,"Written reports: Yowie Sighting at Gallangowan State Forest, Queensland 2019",-26.432395,152.330037,"Gallangowan State Forest, QLD",public/data/frontend-data.json
4405,"YouTube reports, interviews: Yowie Sighting (Audio Report #147) near Wingen New South Wales (Aug 2019)",-31.87522,150.88153,"Wingen New South Wales (Aug, NSW",public/data/frontend-data.json
4406,"YouTube reports, interviews: Yowie Sighting (Audio Report #151) near Woy Woy, New South Wales (Nov 2019)",-33.4880548,151.3274925,"Woy Woy, NSW",public/data/frontend-data.json
4539,Reports from newspapers: 2019 - Courier Mail Yowie Article 15-07-2019,-17.4252,145.6036,"2019 - Courier Mail Yowie Article 15-07-2019, QLD",public/data/frontend-data.json
4540,Reports from newspapers: 2019 - Daily Mail Yowie Article (Cairns) 07-02-2019,-16.9627,145.743,"2019 - Daily Mail Yowie Article (Cairns) 07-02-2019, QLD",public/data/frontend-data.json
4541,Reports from newspapers: 2019 - Daily Mail Yowie Article 02-08-2019,-33.238727,150.226593,"2019 - Daily Mail Yowie Article 02-08-2019, NSW",public/data/frontend-data.json
