schema_version,legacy_record_id,source_item_id,narrative_id,primary_record_role,migration_confidence,review_flags,title,source_type,source_tier,narrative_type,secondary_role,analysis_status,ethics_review_status,display_mode
2.0.0,624,618,616,first-class narrative source,medium,[],"Woodford, New South Wales 1999",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,625,619,617,first-class narrative source,medium,[],"Woodford, New South Wales 2001",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,626,620,618,first-class narrative source,medium,[],"Woollamia, New South Wales 1985",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,627,621,619,first-class narrative source,medium,[],"Woy Woy, New South Wales 1995",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,628,622,620,first-class narrative source,medium,[],"Woy Woy, New South Wales 2015",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,629,623,621,first-class narrative source,medium,[],"Woy Woy, New South Wales 2019",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,630,624,622,first-class narrative source,medium,"[""original_article_verification_required""]","Wyangala Dam, New South Wales 1876",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,631,625,623,first-class narrative source,medium,[],"Yanderra, New South Wales 1998",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,632,626,624,first-class narrative source,medium,[],"Yarrangobilly, New South Wales 1979",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,633,627,625,first-class narrative source,medium,[],"Yarrangobilly, New South Wales 1982",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,634,628,626,first-class narrative source,medium,"[""original_article_verification_required""]","Young, New South Wales 1955",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,636,629,627,first-class narrative source,medium,"[""original_article_verification_required""]",1831 - Sailors Yowie Hoax?,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,637,630,628,first-class narrative source,medium,"[""original_article_verification_required""]",1843 - Sydney Morning Herald,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,638,631,629,first-class narrative source,medium,"[""original_article_verification_required""]",1843 - Sydney Morning Herald 2,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,639,632,630,first-class narrative source,medium,"[""original_article_verification_required""]",1844 - Charles Meredith Diary Entry,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,640,633,631,first-class narrative source,medium,"[""original_article_verification_required""]",1847 - Geelong Advertiser,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,641,634,632,first-class narrative source,medium,"[""original_article_verification_required""]",1847 - Sydney Morning Herald Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,642,635,633,first-class narrative source,medium,"[""original_article_verification_required""]",1851 - John Green Diary Entries,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,643,636,634,first-class narrative source,medium,"[""original_article_verification_required""]","1866 - Peter Harris Diary, Toowareenah NSW",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,644,637,635,first-class narrative source,medium,"[""original_article_verification_required""]",1866 - Sydney Morning Herald,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,645,638,636,first-class narrative source,medium,"[""original_article_verification_required""]","1868 - Empire, Australian Gorilla",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,646,639,637,first-class narrative source,medium,"[""original_article_verification_required""]",1870 - The Naturalist Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,647,640,638,first-class narrative source,medium,"[""original_article_verification_required""]",1871 - Darling Downa Gazette,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,648,641,639,first-class narrative source,medium,"[""original_article_verification_required""]",1871 - Illawarra Mercury Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,649,642,640,first-class narrative source,medium,"[""original_article_verification_required""]",1871 - Illustrated Australian News,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,650,643,641,first-class narrative source,medium,"[""original_article_verification_required""]","1871 - Queanbeyan Age, Jingera Sighted",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,651,644,642,first-class narrative source,medium,"[""original_article_verification_required""]",1871 - The Empire NSW,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,652,645,643,first-class narrative source,medium,"[""original_article_verification_required""]","1871 (1) - Empire, Sydney",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,653,646,644,first-class narrative source,medium,"[""original_article_verification_required""]","1871 (2) - Empire, Sydney",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,654,647,645,first-class narrative source,medium,"[""original_article_verification_required""]",1871 (2) - Illawarra Mercury Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,655,648,646,first-class narrative source,medium,"[""original_article_verification_required""]","1871 (3) - Empire, Sydney",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,656,649,647,first-class narrative source,medium,"[""original_article_verification_required""]",1872 - Monaro Mercury,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,657,650,648,first-class narrative source,medium,"[""original_article_verification_required""]",1874 - Cooma Express,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,658,651,649,first-class narrative source,medium,"[""original_article_verification_required""]","1876 - Portland Guardian, Victoria",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,659,652,650,first-class narrative source,medium,"[""original_article_verification_required""]",1876 - Town and Country Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,660,653,651,first-class narrative source,medium,"[""original_article_verification_required""]",1877 - Maitland Mercury,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,661,654,652,first-class narrative source,medium,"[""original_article_verification_required""]",1877 - Sydney Morning Herald Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,662,655,653,first-class narrative source,medium,"[""original_article_verification_required""]","1878 - Freemans Journal Article, Pyramul",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,663,656,654,first-class narrative source,medium,"[""original_article_verification_required""]",1878 - Lismore Star Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,664,657,655,first-class narrative source,medium,"[""original_article_verification_required""]","1878 - Singleton Argus, Yowie Sighted",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,665,658,656,first-class narrative source,medium,"[""original_article_verification_required""]","1880 - Clarence Examiner, Hairyman Search",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,666,659,657,first-class narrative source,medium,"[""original_article_verification_required""]","1880 - Gippsland Times, 7ft Yowie",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,667,660,658,first-class narrative source,medium,"[""original_article_verification_required""]",1880 - Melbourne Argus,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,668,661,659,first-class narrative source,medium,"[""original_article_verification_required""]",1880 - Southland Times (NZ),modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,669,662,660,first-class narrative source,medium,"[""original_article_verification_required""]",1880 - Sydney Morning Herald,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,670,663,661,first-class narrative source,medium,"[""original_article_verification_required""]","1880 - The Express and Telegraph, 7ft Yowie",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,671,664,662,first-class narrative source,medium,"[""original_article_verification_required""]",1880's - Arthur Bicknell ' Wood Devil ' Story,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,672,665,663,first-class narrative source,medium,"[""original_article_verification_required""]",1881 - Goulburn Herald Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,673,666,664,first-class narrative source,medium,"[""original_article_verification_required""]",1882 - Colac Herald,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,674,667,665,first-class narrative source,medium,"[""original_article_verification_required""]","1882 - Illawarra Mercury, Australian Gorilla",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,675,668,666,first-class narrative source,medium,"[""original_article_verification_required""]",1882 - The Naturalist Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,676,669,667,first-class narrative source,medium,"[""original_article_verification_required""]",1882 - Town and Country,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,677,670,668,first-class narrative source,medium,"[""original_article_verification_required""]","1882 - Victoria Express, Gorilla Shot",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,678,671,669,first-class narrative source,medium,"[""original_article_verification_required""]",1883 - Illawarra Mercury Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,679,672,670,first-class narrative source,medium,"[""original_article_verification_required""]",1886 - Brisbane Courier,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,680,673,671,first-class narrative source,medium,"[""original_article_verification_required""]",1886 - Queanbeyan Age,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,681,674,672,first-class narrative source,medium,"[""original_article_verification_required""]",1888 - History of Australian Exploration,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,682,675,673,first-class narrative source,medium,"[""original_article_verification_required""]","1889 - Bowral Free Press, Australian Gorilla",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,683,676,674,first-class narrative source,medium,"[""original_article_verification_required""]",1889 - The Illustrated Sydney News Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,684,677,675,first-class narrative source,medium,"[""original_article_verification_required""]",1891 - Bathurst Times Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,685,678,676,first-class narrative source,medium,"[""original_article_verification_required""]",1892 - Maitland Mercury,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,686,679,677,first-class narrative source,medium,"[""original_article_verification_required""]",1893 - Goulburn Penny Post Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,687,680,678,first-class narrative source,medium,"[""original_article_verification_required""]",1893 (2) - Goulburn Penny Post Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,688,681,679,first-class narrative source,medium,"[""original_article_verification_required""]",1894 - Queanbeyan Observer Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,689,682,680,first-class narrative source,medium,"[""original_article_verification_required""]",1901 - R. H. Mathews Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,690,683,681,first-class narrative source,medium,"[""original_article_verification_required""]",1902 - Bathurst Free press,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,691,684,682,first-class narrative source,medium,"[""original_article_verification_required""]","1903 - Nepean Times, Penrith",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,692,685,683,first-class narrative source,medium,"[""original_article_verification_required""]",1903 - Queanbeyan Age,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,693,686,684,first-class narrative source,medium,"[""original_article_verification_required""]",1903 - The Wallabadah Manucript,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,694,687,685,first-class narrative source,medium,"[""original_article_verification_required""]",1903 (1) - Queanbeyan Observer Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,695,688,686,first-class narrative source,medium,"[""original_article_verification_required""]",1903 (2) - Queanbeyan Observer Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,696,689,687,first-class narrative source,medium,"[""original_article_verification_required""]",1903 (3) - Queanbeyan Obsever Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,697,690,688,first-class narrative source,medium,"[""original_article_verification_required""]",1905 - Casino and Kyogle Advertiser Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,698,691,689,first-class narrative source,medium,"[""original_article_verification_required""]",1906 - Singleton Argus,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,699,692,690,first-class narrative source,medium,"[""original_article_verification_required""]",1907 - R. H. Mathews Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,700,693,691,first-class narrative source,medium,"[""original_article_verification_required""]",1907 - The Hairyman by Henry Lawson,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,701,694,692,first-class narrative source,medium,"[""original_article_verification_required""]",1909 - Brisbane Workers Newspaper,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,702,695,693,first-class narrative source,medium,"[""original_article_verification_required""]",1909 - R. H. Mathew Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,703,696,694,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Goulburn Penny Post Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,704,697,695,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Queanbeyan Age Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,705,698,696,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Sydney Morning Herald,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,706,699,697,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Sydney Morning Herald Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,707,700,698,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Sydney Sun Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,708,701,699,first-class narrative source,medium,"[""original_article_verification_required""]",1912 (2) - Sydney Sun Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,709,702,700,first-class narrative source,medium,"[""original_article_verification_required""]",1913 - Henry Lawson Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,710,703,701,first-class narrative source,medium,"[""original_article_verification_required""]","1927 - Brindabella Article, John Gale",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,711,704,702,first-class narrative source,medium,"[""original_article_verification_required""]","1927 - History of ACT Legends, John Gale",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,712,705,703,first-class narrative source,medium,"[""original_article_verification_required""]",1928 - Brisbane Courier,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,713,706,704,first-class narrative source,medium,"[""original_article_verification_required""]","1932 - Stanthorpe, Queensland",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,714,707,705,first-class narrative source,medium,"[""original_article_verification_required""]",1934 - The Cairns Post,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,715,708,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]",Indigenous Spirit and Ghost Folklore of “Settled” Australia,academic_metadata,B,,,,,
2.0.0,716,709,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Quinkan prehistory : the archaeology of aboriginal art in S.E. Cape York Peninsula, Australia",academic_metadata,B,,,,,
2.0.0,717,710,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Quinkan Prehistory: The Archaeology of Aboriginal Art in S.E. Cape York Peninsula, Australia by M.J. Morwood & D.R. Hobbs (eds)",academic_metadata,B,,,,,
2.0.0,718,711,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Glass beads in a Dillybag: a cached assemblage from a rockshelter in Quinkan Country, Cape York Peninsula, Queensland, Australia",academic_metadata,B,,,,,
2.0.0,719,712,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","CATEGORISING CATFISH, JEWFISH AND EEL MOTIFS IN LAURA (QUINKAN) ROCK ART, CAPE YORK PENINSULA, AUSTRALIA",academic_metadata,B,,,,,
2.0.0,720,713,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","A new species of velvet gecko (Diplodactylidae: Oedura) from north-east Queensland, Australia",academic_metadata,B,,,,,
2.0.0,721,714,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Dublin Core: the base for an Indigenous culture environment?,academic_metadata,B,,,,,
2.0.0,722,715,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","New bee species from northern Queensland, Australia (Hymenoptera: Colletidae, Halictidae, Megachilidae)",academic_metadata,B,,,,,
2.0.0,723,716,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Indigenous Rock Art Tourism in Australia: Contexts, Trajectories, and Multifaceted Realities",academic_metadata,B,,,,,
2.0.0,724,717,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Two New Species of Skinks, Genus Ctenotus (Reptilia Lacertilia, Scincidae), from Cape York Peninsula, Queensland, Australia",academic_metadata,B,,,,,
2.0.0,725,718,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Quinkan Prehistory: The Archaeology of Aboriginal Art in S.E. Cape York Peninsula, Australia [Book Review]",academic_metadata,B,,,,,
2.0.0,726,719,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Ancient Art and Modern Australians: Continuity in the Laura Art System (Cape York Peninsula),academic_metadata,B,,,,,
2.0.0,727,720,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Discovering the Quinkans: Adventures of a Young Geographer, Long Ago, in a Place Far Away",academic_metadata,B,,,,,
2.0.0,728,721,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",(re)collections: developing a metadata application profile for the Quinkan Culture Matchbox,academic_metadata,B,,,,,
2.0.0,729,722,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Review,academic_metadata,B,,,,,
2.0.0,730,723,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Dr George Musgrave 1920-2006,academic_metadata,B,,,,,
2.0.0,731,724,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Percy Trezise OA 1923-2005,academic_metadata,B,,,,,
2.0.0,732,725,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","The Art of the Wandjina: Aboriginal Cave Paintings in Kimberley, Western Australia.",academic_metadata,B,,,,,
2.0.0,733,726,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","The first Australian Synchrotron powder diffraction analysis of pigment from a Wandjina motif in the Kimberley, Western Australia",academic_metadata,B,,,,,
2.0.0,734,727,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",THE AUSTRALIAN EVOLUTION OF THE WANDJINAS FROM RAINCLOUDS,academic_metadata,B,,,,,
2.0.0,735,728,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Evidence of ENSO mega‐drought triggered collapse of prehistory Aboriginal society in northwest Australia,academic_metadata,B,,,,,
2.0.0,736,729,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Repainting of images on rock in Australia and the maintenance of Aboriginal culture,academic_metadata,B,,,,,
2.0.0,737,730,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Wandjina, graffiti and heritage: The power and politics of enduring imagery",academic_metadata,B,,,,,
2.0.0,738,731,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",AMS RADIOCARBON AGES FOR BEESWAX AND CHARCOAL PIGMENTS IN NORTH KIMBERLEY ROCK ART,academic_metadata,B,,,,,
2.0.0,739,732,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Painting and Repainting in the West Kimberley,academic_metadata,B,,,,,
2.0.0,740,733,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Images of Power: Aboriginal Art of the Kimberley,academic_metadata,B,,,,,
2.0.0,741,734,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",PATTERNS OF EVOLUTION AND EXTINCTION IN THE LAST HARPETID TRILOBITES DURING THE LATE DEVONIAN (FRASNIAN),academic_metadata,B,,,,,
2.0.0,742,735,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Visiting Gonjorong’s Cave,academic_metadata,B,,,,,
2.0.0,743,736,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Evaluating human responses to ENSO driven climate change during the Holocene in northwest Australia through macrobotanical analyses,academic_metadata,B,,,,,
2.0.0,744,737,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Archeology: <i>The Art of the Wandjina: Aboriginal Cave Paintings in Kimberley, Western Australia.</i> I. M. CRAWFORD",academic_metadata,B,,,,,
2.0.0,745,738,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Joseph Bradshaw's 'Lost' Watercolours Found,academic_metadata,B,,,,,
2.0.0,746,739,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","The Art of the Wandjina: Aboriginal Cave Paintings in Kimberley, Western Australia. By I. M. Crawford. 10 × 7½. Pp. 144 + 129 photographs (46 in full colour), line drawings, and maps. Melbourne: Oxford University Press, 1968. $A. 6.00. U.K. price £3. 9<i>s</i>. (£3.45).",academic_metadata,B,,,,,
2.0.0,747,740,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Les elevés des Wandjina de George Grey. De L’art Aborigène à L'art primitif (1838–1906),academic_metadata,B,,,,,
2.0.0,748,741,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",The Gwion or Bradshaw Art Style of Australia’s Kimberley Region is undoubtedly among the Earliest Rock Art in the Country – but is it Pleistocene?,academic_metadata,B,,,,,
2.0.0,749,742,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",The Image in Deep Time,academic_metadata,B,,,,,
2.0.0,750,743,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Aboriginal art and identity,academic_metadata,B,,,,,
2.0.0,751,744,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Book reviews,academic_metadata,B,,,,,
2.0.0,752,745,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]","A revision of Australian Mesozoic and Cenozoic lungfish of the family Neoceratodontidae (Osteichthyes:Dipnoi), with a description of four new species",academic_metadata,B,,,,,
2.0.0,753,746,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]","Series as Epic: Patricia Wrightson's ""The Book of Wirrun""",academic_metadata,B,,,,,
2.0.0,754,747,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]",Obituary: Patricia Wrightson (1921-2010): Australian Synthesiser of Settler and Indigenous Lore,academic_metadata,B,,,,,
2.0.0,755,748,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]",Introduction,academic_metadata,B,,,,,
2.0.0,756,749,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]","The Yara-ma-yha-who, “Real” Vampires, and Aboriginal Erasure",academic_metadata,B,,,,,
2.0.0,757,750,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]",Writing Indigenous Vampires: Aboriginal Gothic or Aboriginal Fantastic?,academic_metadata,B,,,,,
2.0.0,758,751,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]",Monster Mash: What Happens When Aboriginal Monsters Are Co-opted into the Mainstream?,academic_metadata,B,,,,,
2.0.0,759,752,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]",Monsters,academic_metadata,B,,,,,
2.0.0,760,753,,catalogue_metadata,medium,"[""metadata_only_not_accepted""]",Can't tell a yahoo from a yowie,academic_metadata,B,,,,,
2.0.0,761,754,,catalogue_metadata,medium,"[""metadata_only_not_accepted""]","The Necessary Other, or 'When One Needs a Monster': The Return of the Australian Yowie",academic_metadata,B,,,,,
2.0.0,762,755,,catalogue_metadata,medium,"[""metadata_only_not_accepted""]",Batemans Bay yowie sighting an Australian first,academic_metadata,B,,,,,
2.0.0,763,756,,catalogue_metadata,medium,"[""metadata_only_not_accepted""]",Cabinets of curiosity,academic_metadata,B,,,,,
2.0.0,764,757,,catalogue_metadata,medium,"[""metadata_only_not_accepted""]","Yetis, Yowies and dinosaur trees: amazing finds in the hunt for living legends",academic_metadata,B,,,,,
2.0.0,765,758,,catalogue_metadata,medium,"[""metadata_only_not_accepted""]",The Abstracts of the 1st New South Wales APS State Conference,academic_metadata,B,,,,,
2.0.0,766,759,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Dyirbal song poetry : the oral literature of an Australian rainforest people,academic_metadata,B,,,,,
2.0.0,767,760,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Traditional Healers of Central Australia: Ngangkari,academic_metadata,B,,,,,
2.0.0,768,761,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Universalising the particular? God and Indigenous spirit beings in East Kimberley,academic_metadata,B,,,,,
2.0.0,769,762,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Our experiences of researching with our mob on our country: Traditional custodians as researchers,academic_metadata,B,,,,,
2.0.0,799,763,,catalogue_metadata,medium,"[""metadata_only_not_accepted""]",The Collective Memory of the Hairy Man,academic_metadata,B,,,,,
2.0.0,800,764,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Wandjina, n.",academic_metadata,B,,,,,
2.0.0,801,765,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Wandjina Figure,academic_metadata,B,,,,,
2.0.0,802,766,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Paranoia and the Wandjina,academic_metadata,B,,,,,
2.0.0,803,767,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",From the Souks of Marrakech and the Wandjina Gods: How Travel Writing Transforms Our Visions of the Other,academic_metadata,B,,,,,
2.0.0,804,768,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Quinkan Galleries,academic_metadata,B,,,,,
2.0.0,805,769,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Quinkan, n.",academic_metadata,B,,,,,
2.0.0,806,770,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]","Endangered Rock Art: Forty years of cultural heritage management in the Quinkan region, Cape York Peninsula",academic_metadata,B,,,,,
2.0.0,807,771,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]",Patricia Wrightson's Pastoral: The Nargun and the Stars,academic_metadata,B,,,,,
2.0.0,808,772,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]","Pangkarlangu, Wonder, Extinction",academic_metadata,B,,,,,
