flag_id,record_id,title,state_territory,x,y,source_location_type,confidence
mapped:200,200,"Deepwater National Park, Queensland 2014",QLD,151.9379523,-24.3082663,locality,high
mapped:281,281,"Bilpin, New South Wales 2014",NSW,150.5288182,-33.496492,locality,high
mapped:289,289,"Rokewood, Victoria 2014",VIC,143.7198039,-37.9015846,locality,high
mapped:343,343,"Jacobs Well, Queensland 2014",QLD,153.3548782,-27.781997,locality,high
mapped:360,360,"Cessnock, New South Wales 2014",NSW,151.3511111,-32.8316667,locality,high
mapped:378,378,"Cooperbung, New South Wales 2014",NSW,152.7844444,-31.2816667,locality,high
mapped:428,428,"Grafton - Coutts Crossing, New South Wales 2014",NSW,152.9336357,-29.6816773,locality,high
mapped:963,963,2014 - Cairns Post Yowie Article,QLD,145.7721854,-16.9206657,locality,medium
mapped:964,964,2014 - Cairns Post Yowie Article 2,QLD,145.7721854,-16.9206657,locality,medium
mapped:965,965,"2014 - Canberra Times, Re: 1912 Braidwood",ACT,149.1012676,-35.2975906,town,medium
mapped:966,966,2014 - Gympie Times Yowie Article,QLD,152.6600256,-26.1900447,locality,medium
mapped:1049,1049,2014 - ABC News Yowie Article 2,NSW,149.7955552,-35.4388907,locality,medium
mapped:1050,1050,2014 - Pt Douglas Gazette Yowie Article,QLD,145.4636294,-16.4845983,locality,medium
mapped:1097,1097,2014 - ABC News Yowie Article,QLD,152.6166379,-26.6352315,locality,medium
mapped:4015,4015,Adelaide's notorious Z Ward asylum opens for after-dark ghost tours,SA,138.6323835,-34.9428535,exact_site,B
mapped:4073,4073,Yowie in Acacia Hills yowie sightings and damage speculation,NT,131.141951,-12.768419,locality,B
mapped:28,28,"Sixth Creek - Adelaide Hills, South Australia 2015",SA,138.7798387,-34.9060729,locality,high
mapped:76,76,"Harrietville, Victoria 2015",VIC,147.0638695,-36.8923168,locality,high
mapped:77,77,"Mount Hotham, Victoria 2015",VIC,147.1280943,-36.9752998,locality,high
mapped:141,141,"Coramba, New South Wales 2015",NSW,153.0148823,-30.2208606,locality,high
mapped:142,142,"Mt. Keira, New South Wales 2015",NSW,150.8520661,-34.403077,locality,high
mapped:201,201,"Nanango, Queensland 2015",QLD,151.9851744,-26.6764195,town,high
mapped:203,203,"Ormeau Hills, Queensland 2016",QLD,153.2337463,-27.800612,locality,high
mapped:266,266,"Belbora, New South Wales 2015",NSW,152.1511111,-31.9733333,locality,high
mapped:295,295,"Trentham, Victoria 2015",VIC,144.3263388,-37.3900875,locality,high
mapped:304,304,"Bocoble, New South Wales 2015",NSW,149.7177778,-32.7983333,locality,high
mapped:326,326,"Brisbane Water National Park, New South Wales 2015",NSW,151.3274925,-33.4880548,locality,high
mapped:328,328,"Broke, New South Wales 2015",NSW,151.102302,-32.7477265,locality,high
mapped:367,367,"Lake Tinaroo, Queensland 1995",QLD,145.5740538,-17.1964585,locality,high
mapped:377,377,"Manumbar, Queensland 2015",QLD,152.2800721,-26.370452,locality,high
mapped:396,396,"Dorrigo, New South Wales 2015",NSW,152.7120341,-30.3399677,locality,high
mapped:493,493,"Witheren, Queensland 2015",QLD,153.1877059,-28.0506572,locality,high
mapped:521,521,"Maldon, New South Wales 2015",NSW,150.6372344,-34.1984323,locality,high
mapped:530,530,"Morton NP, New South Wales 2015",NSW,150.2110148,-35.2321015,locality,high
mapped:546,546,"Narara, New South Wales 2015",NSW,151.3355556,-33.3955556,locality,high
mapped:628,628,"Woy Woy, New South Wales 2015",NSW,151.3274925,-33.4880548,locality,high
mapped:968,968,2015 - Byron Shire News Yowie Article,QLD,152.7608348,-27.6160323,locality,medium
mapped:969,969,2015 - Gympie Times Yowie Article,QLD,152.6600256,-26.1900447,locality,medium
mapped:970,970,2015- Epoch Times Yowie Article,NSW,150.5655467,-33.7017613,locality,high
mapped:1051,1051,2015 - Logan Reporter Yowie Article,QLD,153.0027044,-27.76316,locality,medium
mapped:1052,1052,2015 - Sunshine Valley Gazette Yowie Article,QLD,152.8508329,-26.7079095,locality,medium
mapped:4051,4051,Dumbleyung Pub,WA,117.7417032,-33.3158771,exact_site,B
mapped:4053,4053,TV ghost buster Ben Hansen investigates Adelaide's popular haunts,SA,139.4214197,-35.224964,exact_site,B
mapped:4078,4078,ghost in Spectrum Theatre convict ghost,WA,117.8894525,-35.0297984,exact_site,B
mapped:4084,4084,ghost in Bayview Hotel young woman ghost,TAS,145.2945184,-40.7605718,town,B
mapped:4085,4085,woman in Majestic Theatre woman presence,QLD,152.857472,-26.3656737,exact_site,B
mapped:29,29,"Loxton, South Australia 2016",SA,140.5696644,-34.4511348,locality,high
mapped:30,30,"Poochera, South Australia 2016",SA,134.8385447,-32.7203096,locality,high
mapped:78,78,"Goongerah, Victoria 2016",VIC,148.7899152,-37.374696,locality,high
mapped:79,79,"Noojee, Victoria 2016",VIC,145.9443211,-37.8352675,locality,high
mapped:143,143,"Kiah, New South Wales 2016",NSW,149.8555282,-37.1481965,locality,high
mapped:202,202,"Glenbar, Queensland 2016",QLD,152.3437658,-25.764955,locality,high
mapped:204,204,"Yandina, Queensland 2016",QLD,152.9596114,-26.5658945,locality,high
mapped:238,238,"Grampians, Victoria 2016",VIC,142.2209509,-36.718805,locality,high
mapped:240,240,"Bellthorpe, Queensland 2016",QLD,152.7274089,-26.85239,locality,high
mapped:298,298,"Werribee, Victoria 2016",VIC,144.6609036,-37.8995007,locality,high
mapped:320,320,"Bowen Mountain, New South Wales 2016",NSW,150.6256438,-33.5735614,locality,high
mapped:327,327,"Gatton, Queensland 2016",QLD,152.2791353,-27.5615314,locality,high
mapped:330,330,"Broke, New South Wales 2016",NSW,151.102302,-32.7477265,locality,high
mapped:341,341,"Howard, Queensland 2016",QLD,152.536403,-25.3383285,locality,high
mapped:381,381,"Miles, Queensland 2016",QLD,150.1520205,-26.7296445,town,high
mapped:463,463,"Tarzali, Queensland 2016",QLD,145.6038006,-17.4246226,locality,high
mapped:487,487,"Weyba Downs, Queensland 2016",QLD,153.044541,-26.4502994,locality,high
mapped:971,971,2016 - Cairns Post Yowie Article,QLD,145.7721854,-16.9206657,locality,medium
mapped:972,972,2016 - Chinchilla News Yowie Article,NSW,152.9336357,-29.6816773,locality,medium
mapped:973,973,2016 - Daily Examiner Yowie Article,QLD,152.2473652,-26.080292,locality,medium
mapped:974,974,2016 - Daily Mail UK Yowie Article,QLD,152.2473652,-26.080292,locality,medium
mapped:975,975,2016 - Gympie Times Yowie Article,QLD,152.6600256,-26.1900447,locality,medium
mapped:976,976,2016- NRM Digital Media Yowie Article,QLD,152.2473652,-26.080292,locality,medium
mapped:1053,1053,2016 - 9 News 06-09-2016,QLD,151.953351,-27.5610193,locality,medium
mapped:1054,1054,2016 - Toowoomba Cronicle Yowie Article,QLD,151.953351,-27.5610193,locality,medium
mapped:1099,1099,2016 - ABC Yowie Article,NSW,149.7955552,-35.4388907,locality,medium
mapped:1100,1100,2016 - News.com.au Yowie Article,QLD,153.2520815,-27.774813,locality,medium
mapped:3988,3988,The History of Port Arthur,TAS,147.8694003,-43.1531346,exact_site,B
mapped:3989,3989,National Film and Sound Archive one of Australia's 'most haunted buildings',ACT,149.1209536,-35.2828643,exact_site,B
mapped:144,144,"Lawrence, New South Wales 2017",NSW,153.1003352,-29.5009847,locality,high
mapped:145,145,"Wingello, New South Wales 2017",NSW,150.1660245,-34.7032044,locality,high
mapped:205,205,"Ormeau / Kingsholme, Queensland 2017",QLD,153.2147611,-27.8479219,locality,high
mapped:316,316,"Border Ranges, New South Wales 2017",NSW,153.0672222,-28.3944444,locality,high
mapped:336,336,"Bucca, New South Wales 2017",NSW,153.0941667,-30.1469444,locality,high
mapped:356,356,"Cattai, New South Wales 2017",NSW,150.9164045,-33.5482394,locality,high
mapped:361,361,"Kingsholme / Ormeau, Queensland 2017",QLD,153.2467766,-27.8182749,locality,high
mapped:373,373,"Logan Village, Queensland 2017",QLD,153.1070052,-27.7675482,locality,high
mapped:380,380,"Cooperbung, New South Wales 2017",NSW,152.7844444,-31.2816667,locality,high
mapped:425,425,"Owens Creek, Queensland 2017",QLD,148.7057421,-21.1005285,locality,high
mapped:429,429,"Quaids Dam, Queensland 2017",QLD,145.5618517,-17.4098776,named_feature,high
mapped:538,538,"Mt. Warning - Tyalgum, New South Wales 2017",NSW,153.2846,-28.3818,locality,high
mapped:580,580,"Strickland, New South Wales 2017",NSW,151.2682802,-33.8558957,locality,high
mapped:592,592,"Tharwa, New South Wales 2017",NSW,149.2208702,-35.3585986,locality,high
mapped:614,614,"Wee Jasper, New South Wales 2017",NSW,148.6759186,-35.1105708,locality,high
mapped:977,977,2017 - Eden Magnet Yowie Article (2) 27-04-2017,NSW,149.9035118,-37.0640494,locality,medium
mapped:978,978,2017 - Illawarra Mercury Yowie Article 02-05-2017,NSW,150.790409,-34.4614504,locality,medium
mapped:980,980,2017 - Sunshine Coast Daily Yowie Article 13-12-2017,QLD,152.8508329,-26.7079095,locality,medium
mapped:1055,1055,2017 - Bendigo Advertiser Yowie Article 17-03-2017,VIC,144.2826718,-36.7590183,town,medium
mapped:1101,1101,2017 - Daily Examiner Yowie Article 04-02-2017,QLD,152.7608348,-27.6160323,locality,medium
mapped:1103,1103,2017 - Eden Magnet Yowie Article (3) 27-04-2017,NSW,149.9035118,-37.0640494,locality,medium
mapped:1104,1104,2017 - Eden Magnet Yowie Article 19-04-2017,NSW,149.9035118,-37.0640494,locality,medium
mapped:2703,2703,Federici in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:2704,2704,Federici in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:2705,2705,Federici in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:2706,2706,ghost in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:2707,2707,ghost in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:2708,2708,ghost in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:2709,2709,ghost in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:2710,2710,Mephistopheles in Federici's ghost,VIC,144.9724,-37.8109,exact_site,B
mapped:3990,3990,I spent Halloween in one of Australia's 'most haunted buildings',ACT,149.1209536,-35.2828643,exact_site,B
mapped:4014,4014,"Ghost hunting in the Grand, one of SA's most haunted hotels",SA,140.3540571,-37.5949239,exact_site,B
mapped:4032,4032,Richmond Bridge works begin to preserve convict-era landmark,TAS,147.4399809,-42.7338298,exact_site,B
mapped:4042,4042,Perth tradies turned paranormal hunters,WA,116.0695475,-31.8831486,exact_site,B
mapped:4063,4063,Paranormal investigator claims to have recorded the voice of a ghost who haunts the Cuballing Tavern,WA,117.1789178,-32.819972,exact_site,B
mapped:4066,4066,Old Parliament House and its spooky past creating high demand for ghost tours,ACT,149.1300176,-35.3023519,exact_site,B
mapped:4072,4072,South Sea Islander community confronts fears of yowies and ghosts with night walk,QLD,150.8040757,-23.378726,locality,B
mapped:4083,4083,doctor in Willow Court morgue doctor spirit,TAS,147.0636218,-42.7854275,exact_site,B
mapped:4086,4086,Sarah in Willow Court Sarah spirit,TAS,147.0636218,-42.7854275,exact_site,B
mapped:4116,4116,Haunted in Hobart,TAS,147.4384839,-42.7359665,town,medium
mapped:6,6,Yowie country: Queensland town revamps tourism brand as a prime spot for mythological creature,QLD,152.565,-26.943,town,medium
mapped:80,80,"Bunyip, Victoria 2018",VIC,145.7208993,-38.0971242,locality,high
mapped:146,146,"Grafton, New South Wales 2018",NSW,152.9336357,-29.6816773,locality,high
mapped:206,206,"Agnes Waters, Queensland 2018",QLD,151.9005473,-24.2112376,locality,high
mapped:207,207,"Nunimbah Valley, Queensland 2018",QLD,153.3365942,-27.9896566,locality,medium
mapped:208,208,"Witheren, Queensland 2018",QLD,153.1877059,-28.0506572,locality,high
mapped:219,219,"Aratula, Queensland 2018",QLD,152.5391088,-27.9830985,locality,high
mapped:230,230,"Bara, New South Wales 2018",NSW,149.8344444,-32.565,locality,high
mapped:272,272,"Bellingen, New South Wales 2018",NSW,152.71921,-30.3739913,locality,high
mapped:282,282,"Conondale, Queensland 2018",QLD,152.6710401,-26.743368,locality,high
mapped:306,306,"Bocoble, New South Wales 2018",NSW,149.7177778,-32.7983333,locality,high
mapped:398,398,"Dorrigo, New South Wales 2018",NSW,152.7120341,-30.3399677,locality,high
mapped:437,437,"Roma, Queensland 2018",QLD,148.7868137,-26.5710356,locality,high
mapped:489,489,"Widgee, Queensland 2018",QLD,152.4034957,-26.240797,locality,high
mapped:518,518,"Lithgow, New South Wales 2018",NSW,150.1564887,-33.481536,locality,high
mapped:571,571,"Richmond Range, New South Wales 2018",NSW,152.9977378,-29.3285389,locality,high
mapped:600,600,"Uki, New South Wales 2018",NSW,153.3305556,-28.4152778,locality,high
mapped:981,981,2018 - Northern Star Yowie Article 02-06-2018,NSW,153.3480115,-28.7631637,locality,medium
mapped:982,982,2018 - South Burnett Times Yowie Article,QLD,151.9851744,-26.6764195,town,high
mapped:983,983,2018 - Sydney Morning Herald Yowie Article 10-11-2018,NSW,151.2082848,-33.8698439,locality,medium
mapped:1056,1056,2018 - Balonne Shire News Yowie Article 09-08-2018,QLD,147.9436644,-28.285835,locality,medium
mapped:1057,1057,2018- Herbert River Express Yowie Article 15-08-2018,QLD,145.6112083,-18.2484306,locality,medium
mapped:1109,1109,2018 - Grey Nomads Yowie Article 10-09-2018,NSW,153.3305556,-28.4152778,locality,medium
mapped:1110,1110,2018 - Herald Yowie article 02-08-2018,QLD,148.7868137,-26.5710356,locality,medium
mapped:1111,1111,2018 - The Sun Yowie Article 06-03-2018,QLD,151.8153509,-26.8501432,locality,medium
mapped:1114,1114,2018- Daily Mail Yowie Article 08-03-2018,QLD,151.8153509,-26.8501432,locality,medium
mapped:1115,1115,2018- Northern Star (2) 22-08-2018,NSW,153.3305556,-28.4152778,locality,medium
mapped:3968,3968,Celebrating the history of the Theatre Royal.,TAS,147.3281233,-42.8825088,town,B
mapped:4012,4012,"The tourist attraction dropping its ghostly status, because it is scaring people off",WA,114.5996739,-28.5001294,exact_site,B
mapped:4019,4019,"Urban legend, Asian myth, or historical figure: Who was the ghostly Poinciana Woman?",NT,130.8254206,-12.4077106,exact_site,B
mapped:4054,4054,Celebrating the history of the Theatre Royal,TAS,147.3311803,-42.8795092,exact_site,B
mapped:4071,4071,Woodenbong in Yowie Country is a good place to start if you're looking for Australia's Big Foot,NSW,152.6120214,-28.3913455,locality,B
mapped:4122,4122,What are Canberra's most haunted places?,ACT,149.1209536,-35.2828643,exact_site,B
mapped:4123,4123,What are Canberra's most haunted places?,ACT,149.1417718,-35.2927998,exact_site,B
mapped:4124,4124,What are Canberra's most haunted places?,ACT,149.134539,-35.3075211,exact_site,B
mapped:81,81,"Blackwood, Victoria 2019",VIC,144.2868937,-37.488796,locality,high
mapped:147,147,"Wingen, New South Wales 2019",NSW,150.8775387,-31.8909675,locality,high
mapped:209,209,"Currumbin Valley, Queensland 2019 (3)",QLD,153.3980364,-28.204048,locality,high
mapped:210,210,"Kilkivan, Queensland 2019",QLD,152.2473652,-26.080292,locality,high
mapped:244,244,"Hepburn Springs, Victoria 2019",VIC,144.1467627,-37.3161925,locality,high
mapped:285,285,"Cooktown, Queensland 2019",QLD,144.9028573,-15.3718125,locality,high
mapped:303,303,"Currumbin Valley, Queensland 2019",QLD,153.3980364,-28.204048,locality,high
mapped:305,305,"Currumbin Valley, Queensland 2019 (2)",QLD,153.3980364,-28.204048,locality,high
mapped:313,313,"Deepwater, Queensland 2019",QLD,151.9390051,-24.3716505,locality,high
mapped:323,323,"Gallangowan State Forest, Queensland 2019",QLD,152.3077508,-26.4537713,locality,high
mapped:355,355,"Kilkivan, Queensland 2019",QLD,152.2473652,-26.080292,locality,high
mapped:407,407,"Nunimbah Valley, Queensland 2019",QLD,153.2224557,-28.1518255,locality,high
mapped:549,549,"Newry State Forest, New South Wales 2019",NSW,152.965781,-30.539809,locality,high
mapped:629,629,"Woy Woy, New South Wales 2019",NSW,151.3274925,-33.4880548,locality,high
mapped:984,984,2019 - Courier Mail Yowie Article 15-07-2019,QLD,153.0235009,-27.4689623,locality,medium
mapped:985,985,2019 - Daily Mail Yowie Article (Cairns) 07-02-2019,QLD,145.7721854,-16.9206657,locality,medium
mapped:986,986,2019 - Daily Mail Yowie Article 29-01-2019,QLD,153.1951742,-28.126238,locality,medium
mapped:987,987,2019 - Gold Coast Bulletin Yowie Article (Various GC Based Information) 09-02-2019,QLD,153.4145987,-28.0023731,locality,medium
mapped:988,988,2019 - Gold Coast Bulletin Yowie Article 09-02-2019,QLD,153.4145987,-28.0023731,locality,medium
mapped:989,989,2019 - Gold Coast Bulletin Yowie Article 19-07-2019,QLD,153.4145987,-28.0023731,locality,medium
mapped:990,990,2019 - Gold Coast Bulletin Yowie Article 24-01-2019,QLD,153.4145987,-28.0023731,locality,medium
mapped:991,991,2019 - Gympie Times Yowie Article 15-06-2019,QLD,152.6600256,-26.1900447,locality,medium
mapped:992,992,2019- Gold Coast Bulletin Yowie Article 20-07-2019,QLD,153.4145987,-28.0023731,locality,medium
mapped:993,993,2019- Gold Coast Bulletin Yowie Article 24-07-2019,QLD,153.4145987,-28.0023731,locality,medium
mapped:994,994,2019- Gold Coast Bulletin Yowie Article 25-01-2019,QLD,153.4145987,-28.0023731,locality,medium
mapped:1116,1116,2019 - 9 News 24-01-2019,QLD,153.1877059,-28.0506572,locality,medium
mapped:1117,1117,2019 - Daily Mail Yowie Article 02-08-2019,NSW,150.234389,-33.1810592,locality,medium
mapped:1118,1118,2019 - Daily Mail Yowie Article 02-09-2019,NSW,150.4315419,-34.0115925,locality,medium
mapped:1120,1120,2019 - Daily Mail Yowie Article 07-08-2019,QLD,153.1095731,-27.9024629,locality,medium
mapped:1121,1121,2019 - Daily Mail Yowie Article 15-07-2019,QLD,145.6038006,-17.4246226,locality,medium
mapped:1123,1123,2019 - Daily Mail Yowie Article 23-07-2019 (2),QLD,145.6038006,-17.4246226,locality,medium
mapped:1126,1126,2019 - Northern Daily Leader Yowie Article 30-06-2019,QLD,151.7621472,-25.698345,locality,medium
mapped:1127,1127,2019 - SBS Yowie Article 24-01-2019,QLD,153.1951742,-28.126238,locality,medium
mapped:3998,3998,Faust — more than we bargained for?,VIC,144.9723167,-37.8106911,exact_site,B
mapped:4016,4016,What are Hobart's most famous ghost stories?,TAS,147.3281233,-42.8825088,town,B
mapped:4031,4031,What are Hobart's most famous ghost stories?,TAS,147.3351286,-42.8889972,exact_site,B
mapped:4056,4056,What are Hobart's most famous ghost stories?,TAS,147.3370428,-42.8876,exact_site,B
mapped:4057,4057,What are Hobart's most famous ghost stories?,TAS,147.3275298,-42.8773197,exact_site,B
mapped:4058,4058,Henry Jones in Drunken Admiral Henry Jones apparition,TAS,147.3349313,-42.8811591,exact_site,B
mapped:4059,4059,Alex in Lenna of Hobart Alex and Harriet,TAS,147.3357623,-42.8873486,exact_site,B
mapped:4060,4060,Polly in Narryna Polly ghost,TAS,147.3315508,-42.8892857,exact_site,B
mapped:4064,4064,"On Drive with Piia; Ghost stories, adulting app and mental health",TAS,147.4039171,-41.8048849,exact_site,B
mapped:4069,4069,"Spot on the map: Kilcoy, Queensland",QLD,152.561157,-26.9417175,town,B
mapped:22,22,"Jarrahdale, Western Australia 2020",WA,116.066177,-32.3393559,locality,high
mapped:82,82,"Creswick, Victoria 2020",VIC,143.8939669,-37.4245857,locality,high
mapped:211,211,"Bellbird Grove, Queensland 2020",QLD,152.903316,-27.4238044,locality,high
mapped:247,247,"Hepburn Springs, Victoria 2020",VIC,144.1467627,-37.3161925,locality,high
mapped:359,359,"Kinbombi Falls, Queensland - 2020",QLD,152.1514665,-26.2212465,locality,high
mapped:371,371,"Landsborough, Queensland 2020",QLD,152.9907408,-26.809659,locality,high
mapped:581,581,"Strickland, New South Wales 2020",NSW,151.2682802,-33.8558957,locality,high
mapped:616,616,"Wentworth Falls, New South Wales 2020",NSW,150.3740633,-33.72802,locality,high
mapped:995,995,2020 - Coast to Coast Yowie Article 21-02-2020,QLD,153.4145987,-28.0023731,locality,medium
mapped:996,996,2020 - Gold Coast Bulletin Yowie Article 14-02-2020,QLD,153.4145987,-28.0023731,locality,medium
mapped:997,997,2020 - Gold Coast Bulletin Yowie Article 18-07-2020,QLD,153.4145987,-28.0023731,locality,medium
mapped:998,998,2020 - Gold Coast Bulletin Yowie Article 25-07-2020,QLD,153.4145987,-28.0023731,locality,medium
mapped:999,999,2020 - News Mail Yowie Article 29-11-2020,QLD,152.3516785,-24.8653253,locality,medium
mapped:1000,1000,2020 - Stanthorpe Border Post Yowie Article 07-07-2020,QLD,151.9338265,-28.6559947,locality,medium
mapped:1058,1058,2020 - Toowoomba Chronicle Yowie Article 07-07-2020,QLD,151.953351,-27.5610193,locality,medium
mapped:1129,1129,2020 - Daily Mail Yowie Article 29-09-2020,QLD,144.0936324,-18.5139714,locality,medium
mapped:1130,1130,2020- Daily Mail Yowie Article 22-07-2020,NSW,148.2346,-36.4485,locality,medium
mapped:3993,3993,Ghost tales and grisly histories give 'haunted' buildings their scary appeal. Here's how,VIC,142.9581683,-37.2775765,exact_site,B
mapped:3999,3999,Ghost tales and grisly histories give 'haunted' buildings their scary appeal. Here's how,NSW,151.0007621,-33.7989451,exact_site,B
mapped:4043,4043,Meet the woman taking Tasmania's most haunted sites to the social media masses,TAS,147.0636218,-42.7854275,exact_site,B
mapped:4044,4044,Meet the woman taking Tasmania's most haunted sites to the social media masses,TAS,145.3353375,-41.8819768,exact_site,B
mapped:4045,4045,Meet the woman taking Tasmania's most haunted sites to the social media masses,TAS,145.5517178,-42.0777582,exact_site,B
mapped:4046,4046,Launceston's Princess Theatre celebrates colourful history,TAS,147.1413958,-41.436237,exact_site,B
mapped:4068,4068,Imagine being grabbed around the ankle when there's no-one else in the room. Ghosts?,TAS,147.8694003,-43.1531346,exact_site,B
mapped:4134,4134,tortured spirit in Black Rock House tortured spirit legend,VIC,145.0212822,-37.9706564,locality,B
mapped:4137,4137,Ava in Gaiety Theatre Ava apparition,TAS,145.3353375,-41.8819768,exact_site,B
mapped:4138,4138,ghostly figure of a nurse in Willow Court nurse in period dress,TAS,147.0636218,-42.7854275,exact_site,B
mapped:148,148,"Nightcap NP, New South Wales 2022",NSW,153.3506066,-28.6027032,locality,high
mapped:212,212,"Moore Park Beach / Bundaberg, Queensland 2021",QLD,152.3516785,-24.8653253,locality,medium
mapped:527,527,"Molong, New South Wales 2021",NSW,148.8638613,-33.0923817,locality,high
mapped:1001,1001,2021 - Coast to Coast Radio Yowie Article 24-05-2021,QLD,153.2715593,-28.185749,locality,high
mapped:1002,1002,2021 - Coonabarabran Times Yowie Article 05-12-2021,NSW,149.2733225,-31.2728076,locality,medium
mapped:1003,1003,2021 - Courier Mail Yowie Article 07-02-2021,QLD,153.0235009,-27.4689623,locality,medium
mapped:1004,1004,2021 - Daily Mail Yowie Article 22-05-2021,QLD,153.4145987,-28.0023731,locality,medium
mapped:1005,1005,2021 - Fortean News Yowie Article 26-05-2021,QLD,153.2715593,-28.185749,locality,high
mapped:1006,1006,2021 - Gold Coast Bulletin Yowie Article 06-02-2021,QLD,153.4145987,-28.0023731,locality,medium
mapped:1007,1007,2021 - Gold Coast Bulletin Yowie Article 01-01-2021,QLD,153.4145987,-28.0023731,locality,medium
mapped:1008,1008,2021 - Gold Coast Bulletin Yowie Article 06-02-2021,QLD,153.4145987,-28.0023731,locality,medium
mapped:1009,1009,2021 - News Mail Yowie Article 12-02-2021,QLD,152.3516785,-24.8653253,locality,medium
mapped:1010,1010,2021 - News Mail Yowie Article 11-02-2021,QLD,152.3516785,-24.8653253,locality,medium
mapped:1011,1011,2021 - News.com Yowie Article 24-05-2021,QLD,153.4145987,-28.0023731,locality,medium
mapped:1012,1012,2021 - Paris Match Newspaper Yowie Article - 25-05-2021,QLD,153.2715593,-28.185749,locality,high
mapped:1013,1013,2021- 7 News / Sunrise Yowie Article 24-05-2021,QLD,153.4145987,-28.0023731,locality,medium
mapped:1014,1014,2021- Mysterious Universe Yowie Article 25-05-2021,QLD,153.2715593,-28.185749,locality,high
mapped:1015,1015,2021- Sydney News Today Yowie Article 23-05-2021,QLD,153.2715593,-28.185749,locality,high
mapped:1131,1131,2021 - Daily Mail Yowie Article 16-12-2021,QLD,152.5099119,-26.701463,locality,medium
mapped:1132,1132,2021 - The Sun UK Yowie Article 14-12-2021,QLD,152.5099119,-26.701463,locality,medium
mapped:2693,2693,ghosts in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2694,2694,ghost in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2695,2695,ghost in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2696,2696,ghosts in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2697,2697,ghost in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2698,2698,ghost in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2699,2699,ghosts in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2700,2700,ghosts in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2701,2701,spooky in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:2702,2702,supernatural in Spooky stories from the Library,VIC,144.9652,-37.8098,exact_site,B
mapped:3976,3976,On a hill in Junee sits Monte Christo: Australia's most haunted house,NSW,147.672675,-34.8150256,town,B
mapped:4020,4020,Uncovering the past of one of Queensland's most haunted towns,QLD,152.7608348,-27.6160323,town,B
mapped:4070,4070,Sighting of mythical 'Yowie' turns Queensland forest workers into believers,QLD,152.5099119,-26.701463,locality,B
mapped:23,23,"Alcoa Wetlands, Western Australia 2022",WA,115.838423,-32.2160518,locality,high
mapped:495,495,"Witheren, Queensland 2022",QLD,153.1877059,-28.0506572,locality,high
mapped:507,507,"Woolooga, Queensland 2022",QLD,152.3704487,-26.0171915,locality,high
mapped:1016,1016,2022 - 7 News Yowie Article 26-02-2022,QLD,153.2715593,-28.185749,locality,high
mapped:1017,1017,2022 - Gold Coast Bulletin Yowie Article 22-06-2022,QLD,153.4145987,-28.0023731,locality,medium
mapped:1018,1018,2022 - Gold Coast Bulletin Yowie Article 25-06-2022,QLD,153.4145987,-28.0023731,locality,medium
mapped:4010,4010,"Ghosts of Castle, Settlers hotels and Old York Hospital spook and delight tourists in WA town",WA,116.7691483,-31.8889034,town,B
mapped:4030,4030,"Ghosts of Castle, Settlers hotels and Old York Hospital spook and delight tourists in WA town",WA,116.7682163,-31.8898416,exact_site,B
mapped:4065,4065,Gladstone Gaol caretakers hang up their keys as 'haunted' building succumbs to lack of volunteers and visitors,SA,138.3558523,-33.2617877,exact_site,B
mapped:4076,4076,ghost in Settlers Inn Mrs Inkpen ghost,WA,116.7679705,-31.8887729,exact_site,B
mapped:4077,4077,figures in Old York Hospital paranormal figures,WA,116.7691483,-31.8889034,town,B
mapped:4136,4136,spirits in Fremantle Arts Centre haunted claims,WA,115.7539837,-32.0476763,exact_site,B
mapped:83,83,"Mitta Mitta, Victoria 2023",VIC,147.3283168,-36.625397,locality,high
mapped:213,213,"Mount Nebo, Queensland 2023",QLD,152.7790189,-27.3752485,locality,high
mapped:1019,1019,2023 - Gold Coast Bulletin Yowie Article 01-10-2023,QLD,153.4145987,-28.0023731,locality,medium
mapped:3986,3986,'What is ethical and appropriate?': Should ghost tours be allowed at a former Tasmanian asylum?,TAS,147.0636218,-42.7854275,exact_site,B
mapped:4018,4018,The stories of Australia's ghosts,NSW,150.3212358,-34.5672546,locality,B
mapped:4029,4029,The stories of Australia's ghosts,QLD,153.0235009,-27.4689623,locality,B
