record_id,narrative_unit_id,candidate_id,existing_source_name,existing_source_url,inferred_discovery_source_name,inferred_access_source_name,inferred_original_source_name,inferred_evidence_source_name,inferred_evidence_source_tier,source_chain_score,machine_bucket,hard_fail_reasons,machine_recommendation,machine_confidence,reviewer_decision,reviewer_notes
63,55,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1261-robinvale-vic-2004,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
64,56,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1835-mansfield-victoria-2006,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
65,57,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2188-barmah-forest-murray-river-victoria-2007,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
66,58,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1258-nowa-nowa-vic-2007,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
67,59,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1971-redbank-victoria-2008-2,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
68,60,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1666-robinvale-victoria-2008,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
69,61,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1571-aberfeldie-victoria-2010,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
70,62,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1619-briagolong-victoria-2010-2,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
71,63,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1548-bendigo-area-victoria-2011,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
72,64,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1585-falls-creek-victoria-2011,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
